id,examRound,year,questionNumber,session,subject,officialLarge,officialMedium,officialSmall,normalizedTheme,subTheme,importance,studyPoint,sourceUrl,sourceReliability,blueprintVersion,questionCountMode,memo
31-097,31,2023,97,共通,oriental-overview,専門科目,東洋医学概論,経脈病証,tcm-fundamentals,外側前腕皮神経領域と喉の症状の経脈,,喉の症状＋外側前腕皮神経領域の痛みは手の少陽三焦経の病証。少陰は内側。陽明は橈側前腕。太陽は尺側後面,,indexed_official,2020,180,
31-098,31,2023,98,共通,oriental-overview,専門科目,東洋医学概論,六淫,tcm-fundamentals,生風を特徴とする六淫（火邪）,,生風を特徴とするのは火邪（内生の火→肝陽化風）。風邪自体は外風。暑邪は汗・煩渇。燥邪は乾燥,,indexed_official,2020,180,
31-099,31,2023,99,共通,oriental-overview,専門科目,東洋医学概論,七情・内因,tcm-fundamentals,喜が過度になる症状,,内因において気を緩ませる感情（喜）が過度になると心気が緩み→食欲不振が生じる。失禁は恐。動悸は驚。声のかすれは悲・憂,,indexed_official,2020,180,
31-100,31,2023,100,共通,oriental-overview,専門科目,東洋医学概論,湯液療法,tcm-fundamentals,湯液療法（和漢薬）の特徴,,湯液療法は鉱物（鉱物性生薬）を用いる（正しい）。副作用はある。証を立てる必要がある。多くは複数の生薬を組み合わせて使用,,indexed_official,2020,180,
31-101,31,2023,101,共通,oriental-overview,専門科目,東洋医学概論,病証,tcm-diagnosis,心腎不交の症状,,五心煩熱（手足心・胸の熱感）や盗汗がみられるのは心腎不交。肝脾不和は消化器症状。心肝火旺は興奮・頭痛。心脾両虚は気血不足,,indexed_official,2020,180,
31-102,31,2023,102,共通,oriental-overview,専門科目,東洋医学概論,経脈病証の症例,tcm-diagnosis,腰痛・下腹部痛・季肋部腫れの経脈病証,,腰痛（前後屈困難）＋下腹部痛＋季肋部腫れ＋咽渇＋下痢は足の厥陰肝経の病証（肝経の循行と病証に一致）,,indexed_official,2020,180,
31-103,31,2023,103,共通,oriental-overview,専門科目,東洋医学概論,弁証・脈診,tcm-diagnosis,汗と脈状の対応,,手足心汗と細脈の組合せが正しい（陰虚で手足心汗・細脈）。無汗は浮緊脈。戦汗は虚脱脈。大汗は大・洪脈,,indexed_official,2020,180,
31-104,31,2023,104,共通,oriental-overview,専門科目,東洋医学概論,腹診,tcm-diagnosis,瘀血の腹診所見（少腹急結）,,転職ストレス・刺痛・シミ→瘀血→腹診所見は少腹急結（正しい）。腹裏拘急は虚寒。心下痞鞕は水飲・気滞。小腹不仁は腎虚,,indexed_official,2020,180,
31-105,31,2023,105,共通,oriental-overview,専門科目,東洋医学概論,鍼灸治療論・選穴,tcm-diagnosis,六部定位・難経六十九難に基づく治療穴,,左関上沈実（肝実）→難経六十九難（実則瀉其子）→肝の子は心（火行）→肝経の火穴を瀉す→行間（または心経）。少府は心経,,indexed_official,2020,180,
31-106,31,2023,106,共通,oriental-overview,専門科目,東洋医学概論,病証の症例,tcm-diagnosis,COVID後遺症・陰液損傷の病理,,乾いた咳嗽・黄色少量の痰・手足のほてり・紅い頰→陰液の損傷（肺陰虚）。肺気不足は気虚。風寒侵襲は表証。痰湿停留は湿痰,,indexed_official,2020,180,
31-107,31,2023,107,共通,meridians-acupoints,専門科目,経絡経穴概論,経絡の概要,meridians-acupoints,胸中で接続する経脈の井穴,,胸中で接続する経脈（手少陰心経と手太陽小腸経）の井穴は少沢（小腸経）と至陰（膀胱経）→少沢・至陰が正しい（少陰と太陽の胸中接続）,,indexed_official,2020,180,
31-108,31,2023,108,共通,meridians-acupoints,専門科目,経絡経穴概論,経絡の概要,meridians-acupoints,十二経筋の特性,,十二経筋は四肢末端から始まる（正しい）。奇経八脈は奇経同士に表裏関係はない。十二経別は正経と合する（陰陽合穴）。正経は中焦から始まる,,indexed_official,2020,180,
31-109,31,2023,109,共通,meridians-acupoints,専門科目,経絡経穴概論,奇経八脈,meridians-acupoints,子宮から起こる奇経（任脈）,,奇経で子宮（胞中）から起こるのは任脈（督脈・衝脈も同起始）。陽跷脈・陽維脈は脚外側から。帯脈は腰から,,indexed_official,2020,180,
31-110,31,2023,110,共通,meridians-acupoints,専門科目,経絡経穴概論,経穴の概要,meridians-acupoints,WHO/WPROの経穴数と奇穴分類,,WHO/WPROで経穴は361穴（365穴は誤り）。奇穴は奇経に所属しない（経外奇穴）。新穴は奇穴に含まれない。阿是穴は部位が定まらない,,indexed_official,2020,180,
31-111,31,2023,111,共通,meridians-acupoints,専門科目,経絡経穴概論,交会穴,meridians-acupoints,手三陽・足三陽の交会穴（大椎）,,手の三陽経と足の三陽経が交わる交会穴は大椎（督脈・第7頸椎棘突起下）。百会は百脈の会。陽交は陽跷脈・少陽の会。三陽絡は三陽経の絡,,indexed_official,2020,180,
31-112,31,2023,112,共通,meridians-acupoints,専門科目,経絡経穴概論,骨度,meridians-acupoints,骨度での長さ比較,,左右乳様突起間の骨度と同じ長さ（9寸）は膝蓋骨尖の高さから漏谷まで。外果尖から承山・手関節から四瀆は9寸でない,,indexed_official,2020,180,
31-113,31,2023,113,共通,meridians-acupoints,専門科目,経絡経穴概論,腹部経穴の配置,meridians-acupoints,腹部で腎経・胃経が同じ高さに経穴がない部位,,臍中央の下方4寸では腎経・胃経ともに経穴がない（正しい）。上方7寸=腎経巨闕・胃経不容。上方3寸=腎経石関・胃経関門,,indexed_official,2020,180,
31-114,31,2023,114,共通,meridians-acupoints,専門科目,経絡経穴概論,督脈の経穴,meridians-acupoints,督脈経穴の棘突起下陥凹部,,督脈経穴がある部位は第8胸椎棘突起下方の陥凹部（至陽）。第2胸椎は陶道。第4胸椎は身柱。第6胸椎は霊台。至陽は第7胸椎棘突起下が正解（要確認）,,indexed_official,2020,180,
31-115,31,2023,115,共通,meridians-acupoints,専門科目,経絡経穴概論,督脈の経穴,meridians-acupoints,百会の位置と特徴,,百会は所属する督脈の21番目の経穴（正しい）。小泉門は小児の後頭部。三叉神経眼神経支配領域にある。前頂と後頂の間に位置（目窓とは並ばない）,,indexed_official,2020,180,
31-116,31,2023,116,共通,meridians-acupoints,専門科目,経絡経穴概論,上肢の経穴,meridians-acupoints,消濼の正確な部位,,消濼は肘頭と肩峰角を結ぶ線上・肘頭の上方5寸（正しい）。青霊は上腕二頭筋内側縁・腋窩前端下方3寸。侠白は腋窩前端下方3寸（橈側）,,indexed_official,2020,180,
31-117,31,2023,117,共通,meridians-acupoints,専門科目,経絡経穴概論,頸部の経穴,meridians-acupoints,後頸三角に位置する経穴（扶突）,,後頸三角（胸鎖乳突筋後縁・鎖骨上縁・後頸部）の領域にあるのは扶突（大腸経）。人迎は前頸三角。天窓・天容は胸鎖乳突筋後・前縁,,indexed_official,2020,180,
31-118,31,2023,118,共通,meridians-acupoints,専門科目,経絡経穴概論,背部経穴,meridians-acupoints,背部兪穴と膀胱経第2行の対応,,胞肓と膀胱兪が同じ高さに並ぶ（第2仙骨孔高さ）。膏肓は第4胸椎（心兪は第5胸椎）。肓門は第1腰椎（胃兪は第12胸椎）,,indexed_official,2020,180,
31-119,31,2023,119,共通,meridians-acupoints,専門科目,経絡経穴概論,胸部経穴,meridians-acupoints,鎖骨下縁に取る経穴,,鎖骨下縁に取るのは兪府（腎経・前正中線外方2寸）。欠盆は鎖骨上窩。中府は第1肋間。天突は胸骨上縁,,indexed_official,2020,180,
31-120,31,2023,120,共通,meridians-acupoints,専門科目,経絡経穴概論,前腕・手部経穴,meridians-acupoints,橈側手根屈筋腱橈側の経穴,,橈側手根屈筋腱の橈側に位置する経穴は列欠（肺経）。霊道・内関は前腕掌側内側。支正は前腕後面,,indexed_official,2020,180,
31-121,31,2023,121,共通,meridians-acupoints,専門科目,経絡経穴概論,胸部経穴と禁忌,meridians-acupoints,深刺で肺を損傷するリスクのある経穴,,深刺すると前鋸筋・肋間筋を貫き肺を損傷するのは膺窓（胃経・第3肋間）。輒筋は肋間。期門は肝・腹部。胸郷は脾経,,indexed_official,2020,180,
31-122,31,2023,122,共通,meridians-acupoints,専門科目,経絡経穴概論,五要穴・特定穴,meridians-acupoints,足太陰経経金穴（商丘）の部位,,足の太陰経の経金穴（商丘）は足内側・内果前下方・舟状骨粗面と内果尖の中央陥凹部（正しい）。太渓は内果後方。解谿は足関節前面。丘墟は外果前下方,,indexed_official,2020,180,
31-123,31,2023,123,共通,meridians-acupoints,専門科目,経絡経穴概論,五要穴・特定穴,meridians-acupoints,五要穴（原穴・絡穴・募穴）の特徴,,前腕の外側と内側で対応する絡穴がある（正しい：偏歴・内関など）。同高さの郄穴はない。手関節横紋上には6穴の原穴でない。募穴のうち自経は3穴（肺・心包・胆等）,,indexed_official,2020,180,
31-124,31,2023,124,共通,meridians-acupoints,専門科目,経絡経穴概論,特定穴・組合せ穴,meridians-acupoints,八会穴を含まない組合せ穴,,中風七穴（百会・曲池・合谷・肩髃・風市・足三里・絶骨）は八会穴の絶骨を含む→八会穴を含まないのはそれ以外。脚気八処・小児斜差は八会穴なし,,indexed_official,2020,180,
31-125,31,2023,125,共通,meridians-acupoints,専門科目,経絡経穴概論,奇穴,meridians-acupoints,肓門外方5分の奇穴と主治,,肓門穴（第1腰椎・膀胱経第2行）の外方5分にある奇穴の主治は痔疾。喘息は定喘・天突付近。動悸は心兪・厥陰兪。痞塊は章門・期門付近,,indexed_official,2020,180,
31-126,31,2023,126,共通,meridians-acupoints,専門科目,経絡経穴概論,奇穴,meridians-acupoints,奇穴とその部位の正しい組合せ,,胆嚢点は陽陵泉の下約1寸（正しい）。魚腰は眉毛の中央（眉間でない）。接脊は各腰椎棘突起間。十宣は各指尖端（中手指節関節間でない）,,indexed_official,2020,180,
31-127,31,2023,127,共通,acupuncture-theory,専門科目,はり理論,医療面接,clinical-general,医療面接の正しい態度,,患者の話を共感的に聴く（正しい）。患者の正面でなく斜め前方に座る。開かれた質問から導入する。コンプライアンスよりアドヒアランスを目指す,,indexed_official,2020,180,
31-128,31,2023,128,共通,acupuncture-theory,専門科目,はり理論,腰痛治療,musculoskeletal-disease,腰椎前弯改善のウィリアムス体操,,腰椎前弯の増強を改善する体操はウィリアムス体操（腹筋・ハムストリングス強化）。コッドマンは肩。バージャーは末梢血管。フレンケルは運動失調,,indexed_official,2020,180,
31-129,31,2023,129,共通,acupuncture-theory,専門科目,はり理論,頸椎症の検査,musculoskeletal-disease,C7症状と上腕三頭筋反射,,C6-C7間刺鍼で中指しびれ改善→C7神経根障害が改善→所見は上腕三頭筋反射減弱（C7支配）。ファレン=正中神経。中指伸展=C7で陽性,,indexed_official,2020,180,
31-130,31,2023,130,共通,acupuncture-theory,専門科目,はり理論,腰椎疾患,musculoskeletal-disease,腰椎椎間板ヘルニアの障害神経根（L4）,,しゃがんだ状態から立ち上がる際に右膝の力が入らない（大腿四頭筋脱力）→L4神経根障害。L5は下垂足。S1はアキレス腱反射消失,,indexed_official,2020,180,
31-131,31,2023,131,共通,acupuncture-theory,専門科目,はり理論,坐骨神経症状,musculoskeletal-disease,坐骨神経刺鍼点とボンネットテスト,,上後腸骨棘と大転子近位端の中点から垂直下方1〜2横指→梨状筋の刺鍼点→陽性となる検査はボンネットテスト（梨状筋症候群）,,indexed_official,2020,180,
31-132,31,2023,132,共通,acupuncture-theory,専門科目,はり理論,アレルギー疾患,clinical-specific,アレルギー性鼻炎の特徴,,アレルギー性鼻炎は鼻腔内の痒みを認めることが多い（正しい）。他アレルギー疾患を随伴する。水様性鼻汁。両側性鼻閉が主（片側でない）,,indexed_official,2020,180,
31-133,31,2023,133,共通,acupuncture-theory,専門科目,はり理論,末梢神経障害,neurology,尺骨神経麻痺と掌側骨間筋,,尺骨神経麻痺で麻痺する筋は掌側骨間筋（正しい）。橈骨神経麻痺は円回内筋でない（腕橈骨筋・手伸筋群）。正中神経は母指対立筋,,indexed_official,2020,180,
31-134,31,2023,134,共通,acupuncture-theory,専門科目,はり理論,末梢神経障害,neurology,糖尿病性末梢神経障害の特徴的所見,,糖尿病性末梢神経障害の特徴的所見は両側内果の振動覚低下（遠位優位・対称性）。宙吊り型は脊髄空洞症。下肢から上行する弛緩性麻痺はGBS,,indexed_official,2020,180,
31-135,31,2023,135,共通,acupuncture-theory,専門科目,はり理論,小児整形外科疾患,musculoskeletal-disease,先天性股関節脱臼の将来的徴候,,生後6か月・右大腿皮膚溝非対称・股関節開排制限→先天性股関節脱臼→将来起こるアリス徴候（患側下肢短縮）。ガワーズは筋ジストロフィー,,indexed_official,2020,180,
31-136,31,2023,136,共通,acupuncture-theory,専門科目,はり理論,耳鼻咽喉科疾患,neurology,メニエール病の特徴（感音性難聴）,,回転性めまい発作・耳鳴り・難聴・耳閉塞感・悪心嘔吐→メニエール病→難聴は感音性（正しい）。失調性歩行は中枢性。グリセロール検査は陽性（特定の頭位でめまい増悪はBPPVの特徴）,,indexed_official,2020,180,
31-137,31,2023,137,共通,acupuncture-theory,専門科目,はり理論,高齢者の評価法,rehabilitation,ロコモ度テストの内容,,高齢者評価でロコモ度テストは年齢相応の移動能力を評価（正しい）。タイムドアップアンドゴーはバランス・歩行。ファンクショナルリーチは立位動的バランス。バーセルはADL,,indexed_official,2020,180,
31-138,31,2023,138,共通,acupuncture-theory,専門科目,はり理論,変形性関節症,musculoskeletal-disease,変形性膝関節症の診断,,軽度肥満・膝内側痛・動作開始時・疲労時に増悪・ロッキングなし→変形性膝関節症（正しい）。腸脛靭帯炎は外側。タナ障害は内側滑膜ひだ。膝蓋靭帯炎は膝蓋骨下縁,,indexed_official,2020,180,
31-139,31,2023,139,共通,acupuncture-theory,専門科目,はり理論,症例問題,acupuncture-technique,下腿後面深部痛・母趾屈曲けいれんへの治療穴,,ウォーキング中に母趾が屈曲する筋けいれん・下腿後面深部の疼痛→長母趾屈筋（下腿後面深部）→合陽（膀胱経・委中下方2寸）が最適,,indexed_official,2020,180,
31-140,31,2023,140,共通,acupuncture-theory,専門科目,はり理論,症例問題,acupuncture-technique,詐病の腰痛鑑別（フリップ徴候）,,詐病が疑われる腰痛患者に坐位で膝を他動的に伸展させるのはフリップ徴候（SLRの代わりに坐位で確認）。ケンプ・サギング・ブラガードは別の検査,,indexed_official,2020,180,
31-141,31,2023,141,共通,acupuncture-theory,専門科目,はり理論,症例問題,acupuncture-technique,こめかみ頭痛への九刺の遠道刺,,こめかみ（側頭部）のズキズキする頭痛→足少陽胆経の領域→九刺の遠道刺は四肢の遠隔穴を使用→合谷（大腸経・手陽明）または陽陵泉→最適は合谷,,indexed_official,2020,180,
31-142,31,2023,142,共通,oriental-clinical,専門科目,東洋医学臨床論,臓腑病証,tcm-clinical,命門火衰への治療穴（太渓）,,命門火衰（腎陽虚）により冷えを訴える患者→臓腑（腎）を考慮して施術→太渓（腎経の原穴）が最も適切。太淵は肺経。神門は心経。衝陽は胃経,,indexed_official,2020,180,
31-143,31,2023,143,共通,oriental-clinical,専門科目,東洋医学臨床論,病証の進行,tcm-clinical,眼精疲労・肝血虚が進行した場合の症状,,デスクワーク・眼精疲労・眠りが浅い・爪の血色悪い・細数脈→肝血虚→進行すると消渇（陰虚による口渇・多飲）。盗汗・厭食・譫語は別病証,,indexed_official,2020,180,
31-144,31,2023,144,共通,oriental-clinical,専門科目,東洋医学臨床論,気の病証,tcm-clinical,悪心嘔吐・弦脈・気逆の病証,,業務繁忙・食欲低下・腹満・胸脇脹痛・噯気頻繁・弦脈→気逆証（肝気鬱結→胃気上逆）。気虚は倦怠感。気陥は下垂感。気脱は脱証,,indexed_official,2020,180,
31-145,31,2023,145,共通,oriental-clinical,専門科目,東洋医学臨床論,病証の治療方針,tcm-clinical,胃脘陰虚への治療方針（陰液を補う）,,空腹感あり少食・胃脘の鈍痛・舌紅→胃陰虚→治療方針は陰液を補う（正しい）。陽気補益は陽虚。気滞除去は気滞証。湿熱除去は湿熱証,,indexed_official,2020,180,
31-146,31,2023,146,共通,oriental-clinical,専門科目,東洋医学臨床論,臓腑病証と刺鍼,tcm-clinical,肝火上炎への迎随補瀉（蠡溝）,,愛車の落書き→怒り→肝火→肝経の郄穴に迎随の補瀉で斜刺→瀉法→経脈流注と逆方向に刺鍼→鍼尖の方向にある経穴は蠡溝（中封から蠡溝へ）,,indexed_official,2020,180,
31-147,31,2023,147,共通,oriental-clinical,専門科目,東洋医学臨床論,痛みの性質,tcm-clinical,気虚性肩関節痛の痛みの性質,,過労・食欲減退・倦怠感・肩痛・息切れ・自汗・舌淡・細弱脈→気虚→痛みの性質は隠痛（ぼんやりした鈍い痛み）。刺痛は瘀血。脹痛は気滞。重痛は湿邪,,indexed_official,2020,180,
31-148,31,2023,148,共通,oriental-clinical,専門科目,東洋医学臨床論,臓腑病証,tcm-clinical,膀胱湿熱の症状,,膀胱湿熱でみられるのは癃閉（排尿困難・尿閉）。遺尿は腎気不固。余瀝は腎気虚。小便自利は水分代謝は正常（湿熱でない）,,indexed_official,2020,180,
31-149,31,2023,149,共通,oriental-clinical,専門科目,東洋医学臨床論,八脈交会穴,tcm-clinical,帯下・下腿前側ひきつりの八脈交会穴,,帯下・腹部皮膚かゆみ・下腿前側ひきつり→帯脈（横走する奇経）→八脈交会穴は足の太陽・足内側・第1中足骨底内側陥凹部（公孫）→足内側第1中足骨底内側の遠位陥凹部,,indexed_official,2020,180,
31-150,31,2023,150,共通,oriental-clinical,専門科目,東洋医学臨床論,病証の治療方針,tcm-clinical,口渇少飲・乾燥肌・舌紫暗・渋脈→瘀血の治療,,口渇少飲・手足皮膚の乾燥・舌質紫暗・渋脈→瘀血→治療方針は瘀血を除く（活血化瘀）。風邪でない。痰湿でない。気滞は脹満症状優位,,indexed_official,2020,180,
31-151,31,2023,151,共通,acupuncture-theory,専門科目,はり理論,症例問題,clinical-specific,更年期女性の内分泌検査（ゴナドトロピン上昇）,,頭痛・いらだち・耳鳴り・口苦・睡眠浅・閉経1年後→更年期→内分泌検査で血中ゴナドトロピン（LH・FSH）は基準値より高い（正しい）,,indexed_official,2020,180,
31-152,31,2023,152,共通,oriental-clinical,専門科目,東洋医学臨床論,病証,tcm-clinical,更年期症状・肝火亢進,,頭痛・いらだち・耳鳴り・口苦・睡眠浅・舌紅・弦数脈・胸脇苦満→肝火亢進（正しい）。腎気虚は腰膝酸軟。心脾両虚は気血不足。心腎不交は盗汗,,indexed_official,2020,180,
31-153,31,2023,153,共通,acupuncture-theory,専門科目,はり理論,症例問題,musculoskeletal-disease,右腰下肢痛・S1神経根障害,,右腰下肢痛・右足部外側しびれ・アキレス腱反射減弱・下肢伸展挙上陽性→S1神経根障害。L3は大腿前面。L4は下腿内側。L5は足背・第1趾間,,indexed_official,2020,180,
31-154,31,2023,154,共通,acupuncture-theory,専門科目,はり理論,症例問題,musculoskeletal-disease,S1神経根障害で最も筋力低下する筋,,S1神経根障害で最も筋力低下するのは長母趾屈筋（S1・S2支配）。中殿筋はL4〜L5。前脛骨筋はL4〜L5。大腿四頭筋はL2〜L4,,indexed_official,2020,180,
31-155,31,2023,155,共通,acupuncture-theory,専門科目,はり理論,症例問題,acupuncture-technique,顔面麻痺・原絡表裏配穴法の治療穴,,左顔面麻痺・腹痛と下腿前面痛で発症・下腿内側重だるさ・軟便→脾経病証→主証に対応の原絡配穴→足背動脈拍動部（衝陽・胃経の原穴）,,indexed_official,2020,180,
31-156,31,2023,156,共通,acupuncture-theory,専門科目,はり理論,症例問題,acupuncture-technique,病的共同運動への鍼通電療法,,口輪筋収縮で眼輪筋も収縮する病的共同運動→鍼通電療法は周波数1Hzとする（正しい）。30mm鍼で20号（0.20mm径）。鍼体を全て刺入しない。非同期リズムで通電,,indexed_official,2020,180,
31-157,31,2023,157,共通,acupuncture-theory,専門科目,はり理論,症例問題,musculoskeletal-disease,運動性無月経の合併症（骨粗鬆症）,,激しい練習・無理なダイエット・利用できるエネルギー不足→運動性無月経→同じ原因で起こる合併症は骨粗鬆症（エストロゲン低下・低栄養）,,indexed_official,2020,180,
31-158,31,2023,158,共通,oriental-clinical,専門科目,東洋医学臨床論,奇経病証,tcm-clinical,無月経への治療（胞宮から起こる経脈→衝脈）,,無月経に胞宮（子宮）から起こる経脈で治療→衝脈（任脈・督脈も同起始だが衝脈が月経を主る）。帯脈は腰。陰維脈・陰跷脈は下肢内側,,indexed_official,2020,180,
31-159,31,2023,159,共通,acupuncture-theory,専門科目,はり理論,症例問題,clinical-specific,パソコン作業・両側性非拍動性頭痛→緊張型,,午後から両側性の締め付けられるような頭痛・非拍動性・悪心嘔吐なし・飲酒で増悪しない→緊張型頭痛。片頭痛は拍動性・一側性。群発は眼窩周囲,,indexed_official,2020,180,
31-160,31,2023,160,共通,acupuncture-theory,専門科目,はり理論,症例問題,acupuncture-technique,緊張型頭痛の生活指導,,緊張型頭痛の生活指導で最も適切なのは後頸部をホットタオルで温める（筋緊張緩和）。入浴は全身浴。枕の高さは適切に。パソコン作業では定期的に姿勢を変える,,indexed_official,2020,180,
31-161,31,2023,161,共通,acupuncture-theory,専門科目,はり理論,刺鍼の深度,acupuncture-technique,2寸5番鍼の半分刺入時の深度,,2寸5番鍼（1寸=30mm・2寸=60mm・2.5寸=75mm）を直刺で鍼体長の半分刺入→75mm÷2=37.5mm≒35mm（近似値）,,indexed_official,2020,180,はり師専用
31-162,31,2023,162,共通,acupuncture-theory,専門科目,はり理論,鍼尖の形状,acupuncture-technique,松葉形の鍼尖形状,,松葉形は柳葉形とノゲ形の中間（正しい）。スリオロシ形と柳葉形の中間は別形状。卵形は鋭利でない。ノゲ形は鋭く細い,,indexed_official,2020,180,はり師専用
31-163,31,2023,163,共通,acupuncture-theory,専門科目,はり理論,特殊鍼法,acupuncture-technique,機械刺激と温熱刺激を同時に与える特殊鍼法,,機械刺激と温熱刺激を同時に与える特殊鍼法は灸頭鍼法（鍼柄に艾を装着）。小児鍼は接触。皮内鍼は機械刺激のみ。鍼通電は電気刺激,,indexed_official,2020,180,はり師専用
31-164,31,2023,164,共通,acupuncture-theory,専門科目,はり理論,感染対策,acupuncture-technique,クリーン・ニードル・テクニックの説明,,クリーン・ニードル・テクニック（CNT）の最も適切な説明は「鍼体に直接触れずに一連の刺鍼操作を行う」。手指洗浄・消毒・廃棄物処理はCNTの周辺概念,,indexed_official,2020,180,はり師専用
31-165,31,2023,165,共通,acupuncture-theory,専門科目,はり理論,受容器・感覚,acupuncture-technique,主にC線維終末にある皮膚受容器,,主にC線維終末にある皮膚受容器はポリモーダル受容器（温度・機械・化学刺激に反応）。パチニ・マイスナー小体はAβ線維。高閾値機械受容器はAδ線維,,indexed_official,2020,180,はり師専用
31-166,31,2023,166,共通,acupuncture-theory,専門科目,はり理論,痛みの伝導路,acupuncture-technique,痛みの識別に関与する中枢内伝導路,,痛みの識別（部位・強度）に関与するのは新脊髄視床路。後索路は識別性触圧覚・深部感覚。前脊髄視床路は粗大な痛み・温度覚。脊髄網様体路は情動,,indexed_official,2020,180,はり師専用
31-167,31,2023,167,共通,acupuncture-theory,専門科目,はり理論,痛覚の中枢,acupuncture-technique,四肢・体幹からの痛覚情報を伝える三次ニューロンの部位,,痛覚情報を伝える三次ニューロンは視床後外側腹側核（VPL核）に局在。赤核・尾状核・レンズ核は痛覚伝導路でない,,indexed_official,2020,180,はり師専用
31-168,31,2023,168,共通,acupuncture-theory,専門科目,はり理論,刺鍼の生理作用,acupuncture-technique,刺鍼による軸索反射の特徴,,刺鍼による軸索反射で血漿が漏出する（正しい：血管拡張・浮腫）。内因性オピオイドは下行性抑制系。単シナプスでない（脊髄を介さない）。広作動域ニューロンは痛み調節,,indexed_official,2020,180,はり師専用
31-169,31,2023,169,共通,acupuncture-theory,専門科目,はり理論,疼痛抑制機構,acupuncture-technique,広汎性侵害抑制調節（DNIC）の特徴,,DNICの特徴は全身性に効果が出現する（正しい）。C線維（III群）の興奮で作動。効果は刺激と同時に発現。下行性ニューロンは後角ニューロン（前角でない）を抑制,,indexed_official,2020,180,はり師専用
31-170,31,2023,170,共通,acupuncture-theory,専門科目,はり理論,自律神経応答,acupuncture-technique,ストレス刺激による交感神経活動亢進反応,,ストレス刺激→交感神経亢進→血糖値低下（誤り：上昇が正しい）。深部体温上昇・気管支収縮・心拍数減少はいずれも副交感神経作用,,indexed_official,2020,180,はり師専用
31-171,31,2023,171,共通,moxibustion-theory,専門科目,きゅう理論,艾の製造,moxibustion,艾の製造工程で艾葉から毛茸を剥離する器具,,艾の製造工程で毛茸を剥離するのに用いるのは石臼（正しい）。裁断機は葉を細かく砕く。けんどんは艾の量を均等に。唐箕は選別,,indexed_official,2020,180,きゅう師専用
31-172,31,2023,172,共通,moxibustion-theory,専門科目,きゅう理論,施灸用線香,moxibustion,施灸に用いる線香についての誤り,,施灸に用いる線香で誤りは「湿気を含むと折れにくい」（正しくは折れやすくなる）。タブ粉を原料に使用。兵庫県が生産量最多。途中で消えないものが望ましい,,indexed_official,2020,180,きゅう師専用
31-173,31,2023,173,共通,moxibustion-theory,専門科目,きゅう理論,知熱灸,moxibustion,知熱灸についての誤り,,知熱灸の誤りは「施灸部にⅡ度熱傷が生じる」（知熱灸は無痕灸でⅡ度熱傷を生じさせない）。無痕灸の一つ。熱さで取り除く。虚弱者にも適応,,indexed_official,2020,180,きゅう師専用
31-174,31,2023,174,共通,moxibustion-theory,専門科目,きゅう理論,灸あたり予防,moxibustion,灸あたりの予防法,,灸あたりの予防として最も適切なのは刺激量の少ない灸法を選択する。艾炷のひねりを硬くすると刺激増大。底面を広くすると熱刺激増大。施灸後消毒は灸あたりと無関係,,indexed_official,2020,180,きゅう師専用
31-175,31,2023,175,共通,moxibustion-theory,専門科目,きゅう理論,熱刺激の伝導,moxibustion,痛みを伴う熱刺激を伝導する神経線維,,痛みを伴う熱刺激（熱痛覚）を伝導するのはAδ線維（第III群有髄線維）。Aα・Aβは触圧覚。Aγは筋紡錘遠心性。C線維は慢性鈍痛,,indexed_official,2020,180,きゅう師専用
31-176,31,2023,176,共通,moxibustion-theory,専門科目,きゅう理論,灸の受容・伝導,moxibustion,灸による温熱刺激の受容と伝導,,灸による温熱刺激にカプサイシン受容体（TRPV1受容体）が応答する（正しい）。Ia群線維でなくAδ・C線維で伝導。温度感覚は順応が起こりやすい。熱痛情報は脊髄後角を上行,,indexed_official,2020,180,きゅう師専用
31-177,31,2023,177,共通,moxibustion-theory,専門科目,きゅう理論,血管作動性物質,moxibustion,血管に対し収縮性に作用する物質,,血管収縮性に作用する物質はノルアドレナリン（正しい）。NO（一酸化窒素）は血管拡張。CGRPは血管拡張。アデノシンは血管拡張,,indexed_official,2020,180,きゅう師専用
31-178,31,2023,178,共通,moxibustion-theory,専門科目,きゅう理論,施灸刺激の生理作用,moxibustion,施灸刺激の早期に肥満細胞から放出されるもの,,施灸刺激の早期に肥満細胞（マスト細胞）から放出されるのはヒスタミン（正しい）。IgEは肥満細胞表面に結合。補体は血中。アドレナリンは副腎髄質,,indexed_official,2020,180,きゅう師専用
31-179,31,2023,179,共通,moxibustion-theory,専門科目,きゅう理論,灸療法の作用,moxibustion,細網内皮系機能亢進に関与する灸の作用,,灸療法で細網内皮系（免疫系）の機能亢進に関与するのは防衛作用（正しい）。調整作用は自律神経調整。鎮痛作用は痛み抑制。転調作用はアレルギー体質改善,,indexed_official,2020,180,きゅう師専用
31-180,31,2023,180,共通,moxibustion-theory,専門科目,きゅう理論,灸の局所反応,moxibustion,灸施術による局所炎症反応に最も関与するもの,,灸施術による局所炎症反応に最も関与するのはインターロイキン6産生（炎症性サイトカイン）。ルフィニ終末興奮は温度感覚。Ib線維興奮はゴルジ腱器官。カプサイシン産生はない,,indexed_official,2020,180,きゅう師専用
