id,examRound,year,questionNumber,session,subject,officialLarge,officialMedium,officialSmall,normalizedTheme,subTheme,importance,studyPoint,sourceUrl,sourceReliability,blueprintVersion,questionCountMode,memo
30-090,30,2022,90,共通,臨床医学各論,専門基礎科目,臨床医学各論,眼科疾患,dermatology,網膜剥離を疑う所見,,飛蚊症の急増＋光視症（閃光感）→網膜裂孔・網膜剥離の前兆として緊急受診。強度近視・外傷歴のある患者で発症しやすい。眼底検査で確定,,indexed_official,2020,180,
30-091,30,2022,91,共通,東洋医学概論,専門科目,東洋医学概論,陰陽論,tcm-fundamentals,陰陽の相互関係,,陰陽の関係：相互対立・相互依存（互根）・消長・転化。陰が損なわれれば陽も損なわれる（互根）。陰極まれば陽生ず（転化）。消長は相互の増減,,indexed_official,2020,180,
30-092,30,2022,92,共通,東洋医学概論,専門科目,東洋医学概論,気血津液,tcm-fundamentals,血瘀の症状,,血瘀の特徴的症状：刺痛（固定性・夜間増悪）・口唇や爪の暗紫色変化・舌に瘀点・瘀斑・脈渋・月経血の塊・腫瘤固定（移動しない）,,indexed_official,2020,180,
30-093,30,2022,93,共通,東洋医学概論,専門科目,東洋医学概論,五行論,tcm-fundamentals,気血を化生する臓とその臓を剋する臓,,脾（土行）は水穀から気血を化生（後天の本）。脾を剋するのは肝（木剋土の相剋関係）。肝の疏泄失調→脾の運化障害（肝気犯脾）,,indexed_official,2020,180,
30-094,30,2022,94,共通,東洋医学概論,専門科目,東洋医学概論,臓腑論,tcm-fundamentals,全身の陽気を主る臓腑と表裏関係,,全身の陽気を主るのは腎（命門の火・腎陽が根本）。腎と表裏関係は膀胱（腎と膀胱の表裏配当）。腎は先天の本・生命の根本を主管する,,indexed_official,2020,180,
30-095,30,2022,95,共通,東洋医学概論,専門科目,東洋医学概論,六淫,tcm-fundamentals,外邪とその特徴,,六淫の特徴：風邪（昇散・流動・百病の長）・寒邪（凝滞・収引・痛み）・暑邪（炎上・耗気傷津）・湿邪（重濁・粘滞）・燥邪（乾燥）・火邪（炎上・生風）,,indexed_official,2020,180,
30-096,30,2022,96,共通,東洋医学概論,専門科目,東洋医学概論,七情,tcm-fundamentals,五志と気機・臓の関係,,怒（肝）→気を上昇させる→頭痛・目の充血・喀血。思（脾）→気を結ばせる→食欲低下。悲憂（肺）→気を消耗。恐（腎）→気を下降。驚→気を乱す,,indexed_official,2020,180,
30-097,30,2022,97,共通,経絡経穴概論,専門科目,経絡経穴概論,奇経八脈,meridians-acupoints,陽経の気血を調節する経脈,,陽跷脈（足の少陰腎経の申脈から起始）は全身の陽気・目の開閉を調節。陽維脈は全陽経を束ね調節。衝脈は十二経の海,,indexed_official,2020,180,
30-098,30,2022,98,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,患者の病因判定,,四診（望・聞・問・切）から病因（六淫・七情・飲食・労逸・先天的要因等）を判定する弁証の過程。症状の性質・誘因・経過から病因を推測,,indexed_official,2020,180,
30-099,30,2022,99,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,患者の病理判定,,症状・舌象・脈象から気血津液・臓腑の機能失調（病理）を判定。虚実・寒熱・表裏・陰陽の八綱に照らして病機を特定する,,indexed_official,2020,180,
30-100,30,2022,100,共通,東洋医学臨床論,専門科目,東洋医学臨床論,経脈病証,tcm-clinical,前頸部腫脹の経脈病証,,前頸部（甲状腺・リンパ節領域）の腫脹・硬結は足の陽明胃経または足の厥陰肝経の病証に関連。経脈の循行（頸部を通過する経脈）から判断,,indexed_official,2020,180,
30-101,30,2022,101,共通,東洋医学臨床論,専門科目,東洋医学臨床論,経脈病証,tcm-clinical,難聴の経脈病証,,難聴・耳鳴りは足の少陽胆経または手の少陽三焦経の病証に関連。両経とも耳周囲を循行し耳の聴覚を主管する。少陽経の是動病・所生病を確認,,indexed_official,2020,180,
30-102,30,2022,102,共通,東洋医学臨床論,専門科目,東洋医学臨床論,脈診,tcm-clinical,脈状の判定,,脈の要素：脈位（浮・沈）・脈数（遅・数・渋・滑）・脈形（細・大・弦・洪・緊）・脈勢（虚・実）を総合して脈証を判定する,,indexed_official,2020,180,
30-103,30,2022,103,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,病証の治療原則,,弁証論治の治療原則：補虚瀉実・寒者熱之・熱者寒之・標本を弁じる（急性は標治・慢性は本治）・正気補益優先（邪正の関係）,,indexed_official,2020,180,
30-104,30,2022,104,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,患者の病証判定,,主訴・随伴症状・舌象（舌質色・舌苔）・脈象を総合して病証（証）を確定する。八綱弁証→臓腑弁証→気血津液弁証の順に思考を深める,,indexed_official,2020,180,
30-105,30,2022,105,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴,meridians-acupoints,血海（衝脈）と奇経八脈の関係,,血海（脾経SP10）は衝脈の支脈が過ぎる経穴とされる。衝脈は十二経の海・血海（血の総称）とも呼ばれる。血の疾患・月経不調・皮膚疾患に用いる,,indexed_official,2020,180,
30-106,30,2022,106,共通,はり理論,専門科目,はり理論,十二刺,acupuncture-technique,十二刺の偶刺,,偶刺（ぐうし）：前後配穴法。胸腹部の募穴と背部の兪穴を対応させ前後から同時刺鍼する方法。心胸痛・内臓疾患に応用。十二刺の一つ,,indexed_official,2020,180,
30-107,30,2022,107,共通,経絡経穴概論,専門科目,経絡経穴概論,十二経脈,meridians-acupoints,生殖器をめぐる経脈,,生殖器（外陰部・会陰）を循行する経脈：任脈・督脈・衝脈（奇経八脈の3脈）と足の厥陰肝経（正経）。肝経は外陰部を主管する,,indexed_official,2020,180,
30-108,30,2022,108,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴,meridians-acupoints,八会穴と募穴の重複,,八会穴のうち募穴でもある経穴：中脘（胃経・腑の会）は胃の募穴。膻中（心包経・気の会）は心包の募穴でもある。章門（肝経・臓の会）は脾の募穴,,indexed_official,2020,180,
30-109,30,2022,109,共通,経絡経穴概論,専門科目,経絡経穴概論,骨度法,meridians-acupoints,骨度の寸法対応,,骨度法の数値：前後髪際間12寸。胸骨体下端〜臍8寸。臍〜恥骨結合5寸。腋窩前端〜第11肋骨端12寸。外踝尖〜膝窩横紋16寸,,indexed_official,2020,180,
30-110,30,2022,110,共通,経絡経穴概論,専門科目,経絡経穴概論,募穴,meridians-acupoints,デルマトームに対応する募穴,,胸部デルマトームに対応する募穴：中府（T3〜T4・肺）・膻中（T4〜T5・心包）・巨闕（T5〜T6・心）・中脘（T7〜T8・胃）・章門（T8〜T9・脾）,,indexed_official,2020,180,
30-111,30,2022,111,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴部位,meridians-acupoints,胸骨角を基準とする経穴,,胸骨角（ルイ角）は第2肋骨との接合部。この高さに位置する経穴：紫宮（任脈・前正中線上）・胸骨角が取穴の基準となる経穴を整理,,indexed_official,2020,180,
30-112,30,2022,112,共通,経絡経穴概論,専門科目,経絡経穴概論,経脈流注,meridians-acupoints,督脈と膀胱経の経穴対応,,督脈棘突起下陥凹部の経穴と同高さの膀胱経経穴：大椎（C7）・身柱（T3）・至陽（T7）・脊中（T11）等と膀胱経第1・第2行の対応を整理,,indexed_official,2020,180,
30-113,30,2022,113,共通,はり理論,専門科目,はり理論,刺鍼リスク管理,acupuncture-technique,深刺に注意が必要な腧穴,,深刺危険経穴：天突（気道穿刺）・風府・哑門（延髄）・期門・章門（肝脾損傷）・膻中（心膜）。胸背部経穴は気胸リスク。腰部正中は脊髄損傷リスク,,indexed_official,2020,180,
30-114,30,2022,114,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴部位,meridians-acupoints,経穴の正確な部位確認,,WHO標準経穴（IASTM 2008）に基づく取穴：骨指標・筋腱指標・皮膚紋理を組み合わせ確認。陽陵泉（腓骨頭前下方陥凹）・太渓（内踝後方）が頻出,,indexed_official,2020,180,
30-115,30,2022,115,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴部位,meridians-acupoints,長母指外転筋腱と短母指伸筋腱の間の経穴,,長母指外転筋腱と短母指伸筋腱の間（解剖学的嗅ぎ煙草入れ：鼻煙窩）に位置する経穴は陽渓（大腸経LI5）,,indexed_official,2020,180,
30-116,30,2022,116,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴部位,meridians-acupoints,正中神経支配領域の経穴,,正中神経支配領域（前腕橈側・手掌橈側3.5指）にある経穴：内関（PC6）・大陵（PC7）・郄門（PC4）・列欠（LU7）・太淵（LU9）等,,indexed_official,2020,180,
30-117,30,2022,117,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴部位,meridians-acupoints,第4・5中手骨間の経穴,,第4・5中手骨間に位置する経穴：液門（三焦経TE2・第4・5指間の水掻き部）・中渚（TE3・第4・5中手骨間・指背横紋近位）,,indexed_official,2020,180,
30-118,30,2022,118,共通,経絡経穴概論,専門科目,経絡経穴概論,取穴指標,meridians-acupoints,経穴と取り方の指標の組合せ,,取穴指標の種類：骨指標（陽陵泉・腓骨頭前下方）・皮膚のくぼみ（太渓・内踝後方）・筋腱指標（偏歴・橈骨茎状突起上方）・関節裂隙（環跳・股関節）,,indexed_official,2020,180,
30-119,30,2022,119,共通,経絡経穴概論,専門科目,経絡経穴概論,経脈関係,meridians-acupoints,表裏関係にある経脈の経穴,,手の太陰肺経（裏）⇔手の陽明大腸経（表）。両経に位置する経穴で隣接・対応するもの：列欠（LU7）⇔偏歴（LI6）等の絡穴の組合せ,,indexed_official,2020,180,
30-120,30,2022,120,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴部位,meridians-acupoints,腓骨後方の経穴,,腓骨後方・腓腹筋外側縁と腓骨の間に位置する経穴：陽交（胆経GB35）・飛陽（膀胱経BL58・絡穴）・築賓（腎経KI9・陰維脈の郄穴）等,,indexed_official,2020,180,
30-121,30,2022,121,共通,経絡経穴概論,専門科目,経絡経穴概論,五兪穴,meridians-acupoints,五兪穴と咳嗽・発熱への選穴,,咳嗽・発熱（肺系の病証）に対する五兪穴の選穴：難経六十九難「虚則補其母」の法則適用。肺（金）の母は脾（土）→脾経または肺経の土穴を補う,,indexed_official,2020,180,
30-122,30,2022,122,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴部位,meridians-acupoints,六つ灸と同高さの経穴,,六つ灸（膈兪・肝兪・脾兪を含む背部兪穴群）と同高さに位置する膀胱経第2行（外方3寸）の経穴：膏肓（T4）・魂門（T9）・意舎（T11）等の対応,,indexed_official,2020,180,
30-123,30,2022,123,共通,経絡経穴概論,専門科目,経絡経穴概論,五兪穴,meridians-acupoints,大腸下合穴所属経脈の経火穴,,大腸の下合穴は上巨虚（胃経ST37）。上巨虚が所属する胃経の経火穴（五兪穴「経」穴は五行配当の「火行」）は解谿（ST41）,,indexed_official,2020,180,
30-124,30,2022,124,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴部位,meridians-acupoints,腓骨頭直下と脛骨粗面下端中間の経穴,,腓骨頭前下方陥凹は陽陵泉（GB34・筋の会穴）。腓骨頭直下と脛骨粗面下端中間に近い経穴の確認。膝関節周囲の経穴位置関係を整理,,indexed_official,2020,180,
30-125,30,2022,125,共通,はり理論,専門科目,はり理論,刺鍼反応,acupuncture-technique,皮膚温変化を示す反応点,,皮膚温変化（体表温度異常）を示す反応点：良導点（皮膚電気抵抗低下点）・圧痛点・過敏点。サーモグラフィで検出可能。内臓-体性反射で出現する,,indexed_official,2020,180,
30-126,30,2022,126,共通,きゅう理論,専門科目,きゅう理論,禁灸部位,acupuncture-technique,透熱灸を避けるべき経穴,,透熱灸（直接有痕灸）を避ける部位：顔面（色素沈着・瘢痕残存）・大血管上・粘膜・関節部・妊婦の腰腹部。睛明・承泣・瞳子髎などの眼周囲穴も禁忌,,indexed_official,2020,180,
30-127,30,2022,127,共通,東洋医学臨床論,専門科目,東洋医学臨床論,頭痛の治療,tcm-clinical,緊張型頭痛の罹患筋と治療穴,,緊張型頭痛：後頸部〜肩の筋群（僧帽筋・板状筋・後頭下筋群）の過緊張が原因。治療穴：風池（GB20）・天柱（BL10）・肩井（GB21）・合谷（LI4）,,indexed_official,2020,180,
30-128,30,2022,128,共通,はり理論,専門科目,はり理論,低周波鍼通電療法,acupuncture-technique,片麻痺への低周波鍼通電療法,,脳卒中片麻痺への低周波鍼通電療法：痙縮筋への高頻波（100Hz・エンケファリン系）・拮抗筋への低頻波（2Hz・βエンドルフィン系）。ペースメーカー患者は禁忌,,indexed_official,2020,180,
30-129,30,2022,129,共通,東洋医学臨床論,専門科目,東洋医学臨床論,神経根症状,tcm-clinical,障害神経根部位の判定,,上肢症状のデルマトーム：C5（肩外側）・C6（母指〜前腕橈側）・C7（中指〜前腕中央）・C8（環・小指〜前腕尺側）・T1（前腕内側）で判定,,indexed_official,2020,180,
30-130,30,2022,130,共通,東洋医学臨床論,専門科目,東洋医学臨床論,局所治療,tcm-clinical,神経根障害の局所治療穴,,頸椎神経根障害の局所治療穴：頸夾脊穴（C3〜T1レベル）・大椎・天柱・肩髃・臂臑。罹患神経根に対応した頸肩部の経穴・奇穴を使用,,indexed_official,2020,180,
30-131,30,2022,131,共通,東洋医学臨床論,専門科目,東洋医学臨床論,顎関節症,tcm-clinical,顎関節症の筋刺激,,顎関節症の刺鍼治療：咬筋・側頭筋・外側翼突筋が主な刺鍼対象。局所穴：下関（ST7）・頬車（ST6）・聴宮（SI19）。遠隔穴：合谷（LI4）,,indexed_official,2020,180,
30-132,30,2022,132,共通,東洋医学臨床論,専門科目,東洋医学臨床論,末梢神経治療,tcm-clinical,罹患神経に対応する治療穴,,末梢神経別治療穴：正中神経（内関・大陵・郄門）・尺骨神経（神門・通里・小海）・橈骨神経（偏歴・列欠・陽渓）・腓骨神経（陽陵泉・懸鐘）,,indexed_official,2020,180,
30-133,30,2022,133,共通,東洋医学臨床論,専門科目,東洋医学臨床論,顔面神経麻痺,tcm-clinical,顔面神経麻痺の後遺症,,顔面神経麻痺後遺症：顔面拘縮・病的共同運動（口を動かすと目が閉じる）・ワニの涙（咀嚼時の流涙）・顔面痙攣。後遺症期の刺鍼は強刺激を避ける,,indexed_official,2020,180,
30-134,30,2022,134,共通,東洋医学臨床論,専門科目,東洋医学臨床論,頭部神経痛,tcm-clinical,頭部神経痛の種類と治療穴,,三叉神経第1枝（眼窩上神経痛）：攅竹・陽白・頭維。後頭神経痛：天柱・風池・完骨。耳介側頭神経痛：翳風・聴会・太陽。神経分布に沿った取穴,,indexed_official,2020,180,
30-135,30,2022,135,共通,臨床医学各論,専門基礎科目,臨床医学各論,サルコペニア,musculoskeletal-disease,サルコペニアの特徴,,サルコペニアは加齢に伴う筋肉量・筋力・身体機能の低下。歩行速度低下（0.8m/s以下）・握力低下・体重減少が特徴。フレイルと密接に関連,,indexed_official,2020,180,
30-136,30,2022,136,共通,東洋医学臨床論,専門科目,東洋医学臨床論,治療効果評価,tcm-clinical,治療効果の評価方法,,東洋医学治療の効果評価：症状変化（VAS・NRS）・脈象変化・舌象変化・ROM・ADL評価（Barthel Index・FIM）を組み合わせる,,indexed_official,2020,180,
30-137,30,2022,137,共通,東洋医学臨床論,専門科目,東洋医学臨床論,筋の治療,tcm-clinical,症例の治療対象筋の特定,,症状部位・動作時痛・圧痛点の解剖学的評価から罹患筋を特定。デルマトーム・ミオトームを参考に罹患筋レベルの経穴を選択する,,indexed_official,2020,180,
30-138,30,2022,138,共通,東洋医学臨床論,専門科目,東洋医学臨床論,スポーツ障害,tcm-clinical,スポーツ障害別の治療穴,,スポーツ障害別治療穴：腸脛靱帯炎→風市・膝陽関・陽陵泉。テニス肘→手三里・曲池・肘髎。足底筋膜炎→太渓・照海・湧泉,,indexed_official,2020,180,
30-139,30,2022,139,共通,東洋医学臨床論,専門科目,東洋医学臨床論,スポーツ障害の検査,tcm-clinical,スポーツ障害の徒手検査法,,スポーツ障害の徒手検査：腸脛靱帯炎（Oberテスト）・テニス肘（トムゼンテスト・チェアテスト）・アキレス腱断裂（トンプソンテスト）,,indexed_official,2020,180,
30-140,30,2022,140,共通,東洋医学臨床論,専門科目,東洋医学臨床論,局所治療,tcm-clinical,症例の局所治療穴の選択,,罹患部位・疼痛分布・罹患組織（筋・腱・関節）から最適な局所治療穴を選択。経穴の主治・神経支配・解剖学的位置を根拠とする,,indexed_official,2020,180,
30-141,30,2022,141,共通,はり理論,専門科目,はり理論,刺法の種類,acupuncture-technique,刺法の種類と特徴,,日本鍼灸の刺法：単刺術（一刺し）・雀啄術（上下運動）・回旋術（回転）・屋漏術（断続弾入）・振せん術（振動）。補法は弱刺激・瀉法は強刺激,,indexed_official,2020,180,
30-142,30,2022,142,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,病証の治療方針の立て方,,証（病証）が確定したら治法（補虚・瀉実・散寒・清熱・活血・化痰・祛湿等）を決定し、治法に対応した経穴・刺灸法を選択する,,indexed_official,2020,180,
30-143,30,2022,143,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証,tcm-clinical,病証の診断,,四診の情報（主症状・随伴症状・舌質色・舌苔・脈象）を八綱・臓腑・気血津液弁証の枠組みで分析し病証（証）を診断する,,indexed_official,2020,180,
30-144,30,2022,144,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証,tcm-clinical,病証の随伴症状の把握,,主証に随伴する症状の分析：例えば肝気鬱結→胸脇脹痛・嘆息・情緒不安定・脈弦。腎陽虚→畏寒・下肢冷感・腰膝酸軟・夜間頻尿・脈沈遅,,indexed_official,2020,180,
30-145,30,2022,145,共通,東洋医学臨床論,専門科目,東洋医学臨床論,経脈病証,tcm-clinical,経脈病証に基づく治療穴,,経脈の是動病・所生病から罹患経脈を特定し、その経脈の要穴（原穴・郄穴・五兪穴・絡穴）を選択する。循経取穴の原則,,indexed_official,2020,180,
30-146,30,2022,146,共通,東洋医学臨床論,専門科目,東洋医学臨床論,月経痛,tcm-clinical,月経痛の弁証と治療方針,,月経痛（痛経）：気滞血瘀（刺痛・血塊）→理気活血化瘀。寒湿凝滞（冷えで悪化）→散寒除湿。気血両虚（隠痛・月経後増悪）→補気養血,,indexed_official,2020,180,
30-147,30,2022,147,共通,東洋医学臨床論,専門科目,東洋医学臨床論,上腹部症状,tcm-clinical,上腹部不快感の治療穴,,上腹部不快感・胃脘症状への治療穴：中脘（胃の募穴）・足三里（胃の下合穴）・内関（心包経・胸苦し止め）・公孫（脾経・衝脈交会穴）,,indexed_official,2020,180,
30-148,30,2022,148,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証,tcm-clinical,陰部掻痒感の病証診断,,陰部掻痒感の弁証：肝経湿熱（黄帯・口苦・苔黄膩）→清肝熱・利湿。腎陰虚（五心煩熱・潮熱・舌紅少苔）→滋腎陰。脾気虚（倦怠感・白帯）→健脾,,indexed_official,2020,180,
30-149,30,2022,149,共通,東洋医学臨床論,専門科目,東洋医学臨床論,めまいの治療,tcm-clinical,めまい発作の治療穴,,めまい（眩暈）の治療穴：風池（GB20）・百会（GV20）・内関（PC6・止嘔）・翳風（TE17）・太衝（LV3・肝の要穴）・足三里（ST36）,,indexed_official,2020,180,
30-150,30,2022,150,共通,東洋医学臨床論,専門科目,東洋医学臨床論,疼痛治療,tcm-clinical,ワクチン接種後疼痛の治療穴,,ワクチン接種後肩・上腕の疼痛（SIRVA等）への治療穴：肩髃（LI15）・肩髎（TE14）・臑兪（SI10）・曲池（LI11）・合谷（LI4）・阿是穴,,indexed_official,2020,180,
30-151,30,2022,151,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証,tcm-clinical,上腹部痛の病証診断,,胃脘痛の弁証：寒邪客胃（冷えで悪化・温めると楽）・食積（食後増悪・嘔気）・肝気犯胃（ストレスで悪化・脇痛）・胃陰虚（空腹感あり少食・舌紅）,,indexed_official,2020,180,
30-152,30,2022,152,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証,tcm-clinical,上腹部痛の性質による病証判定,,痛みの性質から病証：刺痛（固定性）→瘀血。脹痛→気滞。隠痛（温めると楽・空腹で悪化）→虚寒。灼熱痛（口渇・舌紅）→熱証（胃熱）,,indexed_official,2020,180,
30-153,30,2022,153,共通,東洋医学臨床論,専門科目,東洋医学臨床論,病証の進行,tcm-clinical,症例の進行症状予測,,証の転化パターン：肝気鬱結→肝火上炎（頭痛・目充血・口苦・便秘）。気滞→血瘀（刺痛・シミ）。脾気虚→脾陽虚（下痢・浮腫）。進行を予測し早期対応,,indexed_official,2020,180,
30-154,30,2022,154,共通,東洋医学臨床論,専門科目,東洋医学臨床論,局所治療,tcm-clinical,症例の局所治療穴の選択,,症例の主症状部位・罹患組織・神経支配から局所治療穴を選択。骨指標・筋肉指標・経脈流注を根拠とした取穴が臨床では重要,,indexed_official,2020,180,
30-155,30,2022,155,共通,東洋医学臨床論,専門科目,東洋医学臨床論,脈診,tcm-clinical,月経痛の脈状判定,,月経痛の脈象による病証判定：沈弦→寒凝・肝気鬱。弦数→肝火・熱証。沈細→虚寒・血虚。渋→血瘀。滑→痰湿・食積。脈象と証の対応を整理,,indexed_official,2020,180,
30-156,30,2022,156,共通,東洋医学臨床論,専門科目,東洋医学臨床論,デルマトームと治療,tcm-clinical,デルマトームを考慮した治療穴の選択,,症状部位のデルマトームに属する経穴・夾脊穴を選択する取穴法。例：C6症状（母指・前腕橈側）→肺経（C6デルマトームと重複）の列欠・太淵,,indexed_official,2020,180,
30-157,30,2022,157,共通,東洋医学臨床論,専門科目,東洋医学臨床論,腰痛治療,tcm-clinical,腰痛患者における筋力低下,,腰痛患者の筋力低下：体幹インナーマッスル（腸腰筋・多裂筋・腹横筋）の機能低下が腰痛を増悪させる。筋力評価（MMT）から治療方針を決定,,indexed_official,2020,180,
30-158,30,2022,158,共通,東洋医学臨床論,専門科目,東洋医学臨床論,腰痛治療,tcm-clinical,腰部筋力低下への局所治療穴,,腰部・体幹筋の機能低下への局所治療穴：腎兪（BL23）・大腸兪（BL25）・環跳（GB30）・委中（BL40）・腰夾脊穴（L1〜L5）,,indexed_official,2020,180,
30-159,30,2022,159,共通,東洋医学臨床論,専門科目,東洋医学臨床論,浮腫の弁証,tcm-clinical,むくみ患者の治療臓腑,,浮腫（むくみ）に関わる臓腑：肺（宣発粛降・水の上源）・脾（運化・水湿停留防止）・腎（温化・気化機能）の三臓が水液代謝を担う,,indexed_official,2020,180,
30-160,30,2022,160,共通,東洋医学臨床論,専門科目,東洋医学臨床論,浮腫の治療,tcm-clinical,むくみへの治療穴,,浮腫の治療穴：水分（RN9・水液調節）・気海（RN6）・脾兪（BL20）・腎兪（BL23）・陰陵泉（SP9）・三陰交（SP6）・足三里（ST36）,,indexed_official,2020,180,
30-161,30,2022,161,共通,はり理論,専門科目,はり理論,鍼の形状,acupuncture-technique,打鍼法の鍼尖形状,,打鍼法（日本独自の刺鍼法・御園意斎創始）の鍼尖：円鍼形（丸い先端）。皮膚を刺し通さず経絡を叩打・押圧して刺激する。鍼を垂直に立て打つ,,indexed_official,2020,180,
30-162,30,2022,162,共通,はり理論,専門科目,はり理論,刺鍼手技,acupuncture-technique,刺鍼法と手技の組合せ,,刺鍼手技の名称と動作：雀啄術（上下の出入り運動）・回旋術（鍼体を軸とした回転）・屋漏術（弾くような断続的刺激）・振せん術（微細な振動）,,indexed_official,2020,180,
30-163,30,2022,163,共通,はり理論,専門科目,はり理論,古代鍼,acupuncture-technique,古代九鍼と三稜鍼の対応,,古代九鍼「鋒鍼（ほうしん）」が現代の三稜鍼に相当する。三角錐状の鍼尖で瀉血・排膿に使用する刺法（絡刺・豹文刺）で用いる,,indexed_official,2020,180,
30-164,30,2022,164,共通,はり理論,専門科目,はり理論,徒手検査と刺鍼,acupuncture-technique,徒手検査法と局所刺鍼の組合せ,,徒手検査で罹患部位を特定→局所刺鍼：ニールダウンテスト（+）→棘上筋。ドロップアームテスト（+）→棘上筋断裂。パターンを整理,,indexed_official,2020,180,
30-165,30,2022,165,共通,はり理論,専門科目,はり理論,刺鍼リスク管理,acupuncture-technique,置鍼時の折鍼リスク部位,,折鍼リスクが高い条件：細径鍼（01番以下）・長時間置鍼・筋運動が多い部位（頸肩・咬筋）・繰り返し使用による金属疲労。ディスポ鍼使用で予防,,indexed_official,2020,180,
30-166,30,2022,166,共通,はり理論,専門科目,はり理論,低周波鍼通電療法,acupuncture-technique,低周波鍼通電療法の安全対策,,低周波鍼通電療法の禁忌：心臓ペースメーカー装着者・心臓横切り通電・頸部への通電・妊婦の腰腹部。電極配置で心臓が回路に入らないよう注意,,indexed_official,2020,180,
30-167,30,2022,167,共通,はり理論,専門科目,はり理論,衛生管理,acupuncture-technique,鍼施術の衛生管理,,鍼施術の衛生管理：ディスポーザブル鍼の使用（一人一本）・刺鍼前の皮膚消毒（70%エタノール）・施術者の手指衛生（手洗い・消毒）・感染性廃棄物の適切な廃棄,,indexed_official,2020,180,
30-168,30,2022,168,共通,はり理論,専門科目,はり理論,神経生理,neurophysiology,ポリモーダル受容器の反応性,,ポリモーダル受容器（多形態侵害受容器）：機械的・熱・化学的刺激すべてに反応する多機能侵害受容器。C線維とAδ線維に接続。炎症性メディエーターで感作増強,,indexed_official,2020,180,
30-169,30,2022,169,共通,はり理論,専門科目,はり理論,神経生理,neurophysiology,鍼刺激の痛覚伝導路,,鍼刺激→Aδ（鋭い第一痛・11〜30m/s）とC線維（鈍い第二痛・0.5〜2m/s）→脊髄後角（Rexed Ⅰ〜Ⅱ層）→脊髄視床路→視床→大脳皮質,,indexed_official,2020,180,
30-170,30,2022,170,共通,はり理論,専門科目,はり理論,鍼鎮痛,acupuncture-technique,脊髄分節性鎮痛の機序,,脊髄分節性鎮痛：刺鍼部位と同一デルマトームの経穴に刺鍼→脊髄後角での侵害入力抑制（ゲートコントロール理論）。分節的な鎮痛を発揮する,,indexed_official,2020,180,
30-171,30,2022,171,共通,きゅう理論,専門科目,きゅう理論,艾の製造,acupuncture-technique,艾の製造工程と用具,,艾（もぐさ）の製造：ヨモギ葉を乾燥→粉砕（臼）→篩い分け→けんどん（夾雑物除去器具）→精製を繰り返す。高精製ほど繊維質が多く白くなる,,indexed_official,2020,180,
30-172,30,2022,172,共通,きゅう理論,専門科目,きゅう理論,灸の種類,acupuncture-technique,無痕灸の種類,,無痕灸（瘢痕を残さない灸）：棒灸（艾条灸）・温灸器使用・隔物灸（生姜灸・塩灸・附子餅灸）・灸頭鍼（鍼柄に艾を付ける）。透熱灸は有痕灸,,indexed_official,2020,180,
30-173,30,2022,173,共通,きゅう理論,専門科目,きゅう理論,灸の副作用,acupuncture-technique,施灸後の熱傷の程度判定,,熱傷の深度：Ⅰ度（発赤・灼熱感）・浅達性Ⅱ度（水疱・疼痛）・深達性Ⅱ度（水疱・知覚鈍麻）・Ⅲ度（壊死・潰瘍・知覚消失）。打膿灸は意図的なⅡ度熱傷,,indexed_official,2020,180,
30-174,30,2022,174,共通,きゅう理論,専門科目,きゅう理論,灸の副作用,acupuncture-technique,灸痕の化膿防止方法,,施灸後の化膿予防：灸痕を清潔保持（滅菌ガーゼ保護）・抗菌軟膏塗布。糖尿病患者・ステロイド長期服用・高齢者は易感染性・創傷治癒遅延に注意,,indexed_official,2020,180,
30-175,30,2022,175,共通,きゅう理論,専門科目,きゅう理論,灸の適応と注意,acupuncture-technique,副腎皮質ホルモン長期服用患者への施灸,,ステロイド（副腎皮質ホルモン）長期服用患者：皮膚菲薄化・易感染性・創傷治癒遅延があるため直接灸（透熱灸）は慎重に。温灸・隔物灸が推奨される,,indexed_official,2020,180,
