id,examRound,year,questionNumber,session,subject,officialLarge,officialMedium,officialSmall,normalizedTheme,subTheme,importance,studyPoint,sourceUrl,sourceReliability,blueprintVersion,questionCountMode,memo
29-082,29,2021,82,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,パーキンソン病リハ,rehabilitation,パーキンソン病のリハビリテーション,,パーキンソン病4大症状：安静時振戦・筋固縮・無動・姿勢反射障害。リハ：大股歩行訓練・リズミック歩行・Lee Silverman Voice Treatment（LSVT）。すくみ足・小刻み歩行への対策,,indexed_official,2020,180,
29-083,29,2021,83,共通,臨床医学各論,専門基礎科目,臨床医学各論,脳神経麻痺,neurology,顔面神経麻痺・動眼神経麻痺の鑑別,,顔面神経麻痺（第VII脳神経）：中枢性（前頭部温存）vs末梢性（全顔面麻痺）。ベル麻痺（特発性末梢性顔面神経麻痺）。動眼神経麻痺：眼瞼下垂・眼球外転位・散瞳,,indexed_official,2020,180,
29-084,29,2021,84,共通,臨床医学各論,専門基礎科目,臨床医学各論,糖尿病神経障害,neurology,糖尿病性末梢神経障害の症状,,糖尿病神経障害：最も早期に出現する合併症。遠位優位・対称性感覚運動神経障害（手袋靴下型）・アキレス腱反射消失。自律神経障害（起立性低血圧・胃不全麻痺・排尿障害）,,indexed_official,2020,180,
29-085,29,2021,85,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,頸髄損傷リハ,rehabilitation,頸髄損傷の障害像と管理,,完全頸髄損傷：四肢麻痺・体温調節障害・自律神経過反射（T6以上）。皮膚管理（除圧）・排泄管理（間欠的自己導尿）・呼吸管理。C5以上は人工呼吸器依存,,indexed_official,2020,180,
29-086,29,2021,86,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,胸腰髄損傷リハ,rehabilitation,胸腰髄損傷の機能予後と自律神経過反射,,T6以上の頸・胸髄損傷で自律神経過反射（刺激→急激な血圧上昇・発汗・皮膚紅潮）が発生。原因除去（尿閉・褥瘡等）が最優先。腰髄損傷は対麻痺で両下肢麻痺,,indexed_official,2020,180,
29-087,29,2021,87,共通,臨床医学各論,専門基礎科目,臨床医学各論,腰椎疾患,musculoskeletal-disease,腰椎椎間板ヘルニアと腰部脊柱管狭窄症の鑑別,,椎間板ヘルニア：若年者・前傾で増悪（SLRテスト陽性）。脊柱管狭窄症：高齢者・間欠性跛行（歩行で増悪→休息で改善）・前傾で緩和（自転車乗車可能）の違いを整理,,indexed_official,2020,180,
29-088,29,2021,88,共通,臨床医学各論,専門基礎科目,臨床医学各論,画像検査,musculoskeletal-disease,X線・CT・MRIの特徴と適応,,X線：骨・石灰化描出に優れる。CT：横断像・骨折・出血の検出（急性期脳出血）。MRI：軟部組織・靭帯・椎間板・脊髄・腫瘍に優れる。骨シンチ：転移・骨代謝異常,,indexed_official,2020,180,
29-089,29,2021,89,共通,臨床医学各論,専門基礎科目,臨床医学各論,甲状腺機能低下症,endocrine-physiology,甲状腺機能低下症の症状と検査,,症状：易疲労・体重増加・便秘・浮腫・徐脈・低体温・皮膚乾燥・声のかすれ（粘液水腫）。検査：TSH↑・FT4↓。橋本病（慢性甲状腺炎）が最多原因・抗TPO抗体陽性,,indexed_official,2020,180,
29-090,29,2021,90,共通,臨床医学各論,専門基礎科目,臨床医学各論,鉄欠乏性貧血,hematology,鉄欠乏性貧血の原因と治療,,鉄欠乏性貧血：小球性低色素性・血清鉄↓・フェリチン↓・TIBC↑。原因：出血（消化管・月経過多）・吸収障害・妊娠。治療：経口鉄剤（硫酸第一鉄等）・原因治療・食事療法,,indexed_official,2020,180,
29-091,29,2021,91,共通,東洋医学概論,専門科目,東洋医学概論,陰陽論,tcm-fundamentals,陰陽の属性分類,,陽に属するもの：上・外・動・明・熱・昼・春夏・機能。陰に属するもの：下・内・静・暗・寒・夜・秋冬・物質。陰陽互根（相互依存）・陰陽消長（変化）の概念,,indexed_official,2020,180,
29-092,29,2021,92,共通,東洋医学概論,専門科目,東洋医学概論,五行論,tcm-fundamentals,五行の相生・相克関係,,相生：木→火→土→金→水→木（母子関係）。相克：木→土→水→火→金→木（制御関係）。五行の配当：五臓（肝・心・脾・肺・腎）・五色・五味・五季・五方位,,indexed_official,2020,180,
29-093,29,2021,93,共通,東洋医学概論,専門科目,東洋医学概論,舌診,tcm-fundamentals,舌色・舌質・舌苔の診察と意義,,舌色：淡白（血虚・陽虚）・紅（熱証）・絳（重症熱証・陰虚）・紫（瘀血）・青紫（寒証・血瘀）。舌苔：白（寒証）・黄（熱証）・厚（実証）・薄（虚証・表証）,,indexed_official,2020,180,
29-094,29,2021,94,共通,東洋医学概論,専門科目,東洋医学概論,気の種類と機能,tcm-fundamentals,元気・営気・衛気・宗気の機能,,元気（原気）：腎精から化生・全身の生命活動の根本。宗気：肺で生成・呼吸と心拍を推動。営気：血中を運行・栄養作用。衛気：脈外を運行・防衛・体温調節・腠理開闔,,indexed_official,2020,180,
29-095,29,2021,95,共通,東洋医学概論,専門科目,東洋医学概論,津液の機能,tcm-fundamentals,津液の分布と生理機能,,津（清稀・体表・孔竅）と液（稠濁・関節・脳・骨髄）の区別。津液の機能：滋潤・濡養・化血・排泄。津液の代謝：脾の運化→肺の宣降→腎の蒸化,,indexed_official,2020,180,
29-096,29,2021,96,共通,東洋医学概論,専門科目,東洋医学概論,臓腑論（五臓）,tcm-fundamentals,五臓の生理機能,,肝：疏泄・蔵血・筋を主る・目に開竅。心：血脈を主る・神志を主る・舌に開竅。脾：運化・統血・肌肉を主る・口に開竅。肺：気を主る・宣発粛降・皮毛を主る。腎：蔵精・水を主る・骨を主る,,indexed_official,2020,180,
29-097,29,2021,97,共通,東洋医学概論,専門科目,東洋医学概論,臓腑論（六腑）,tcm-fundamentals,六腑の生理機能,,胆：決断・胆汁貯蔵。小腸：受盛・化物・清濁分別。胃：受納・腐熟（降濁）。大腸：伝導・排泄。膀胱：津液貯蔵・排尿。三焦：決瀆（水道を主る）・元気の運行通路,,indexed_official,2020,180,
29-098,29,2021,98,共通,東洋医学概論,専門科目,東洋医学概論,六経弁証,tcm-fundamentals,傷寒論の六経病証,,太陽病（表・寒・実：発熱・悪寒・頭痛・脈浮）。少陽病（半表半裏：往来寒熱・口苦・咽乾）。陽明病（裏・熱・実：高熱・便秘・腹満）。太陰病（裏・寒・虚：腹満自利・食欲不振）,,indexed_official,2020,180,
29-099,29,2021,99,共通,東洋医学概論,専門科目,東洋医学概論,六淫の特性,tcm-fundamentals,六淫（風寒暑湿燥火）の特性,,風：百病の長・善行数変・上部を犯す。寒：凝滞・収引。暑：昇散・傷気・傷津。湿：重濁・粘滞・脾を傷る。燥：津液を傷る。火（熱）：炎上・気を迫る,,indexed_official,2020,180,
29-100,29,2021,100,共通,東洋医学概論,専門科目,東洋医学概論,病因論,tcm-fundamentals,内因・外因・不内外因の分類,,外因：六淫（風寒暑湿燥火）。内因：七情（喜怒憂思悲恐驚）。不内外因：飲食不節・労逸過度・外傷・虫獣傷・薬邪。七情と対応臓腑（怒→肝・喜→心・思→脾・悲→肺・恐→腎）,,indexed_official,2020,180,
29-101,29,2021,101,共通,東洋医学臨床論,専門科目,東洋医学臨床論,病証鑑別,tcm-clinical,八綱弁証による証の鑑別,,表裏（病位）・寒熱（性質）・虚実（正邪力）・陰陽（総括）の八綱。表証（発病急・恶寒発熱・脈浮）vs裏証（病変内在・臓腑病）。実証（正気充実・邪気盛）vs虚証（正気不足）,,indexed_official,2020,180,
29-102,29,2021,102,共通,東洋医学臨床論,専門科目,東洋医学臨床論,経脈病証,tcm-clinical,足の太陰脾経の是動病・所生病,,足太陰脾経の是動病：舌本強・食すれば嘔・胃脘痛・腹脹・善噦・身体重倦。所生病：舌本痛・体動かせない・食不下・心下急痛。経絡循行と病証の対応,,indexed_official,2020,180,
29-103,29,2021,103,共通,東洋医学臨床論,専門科目,東洋医学臨床論,気血弁証,tcm-clinical,気虚・気滞・血虚・血瘀の症状と鑑別,,気虚：倦怠感・少気懶言・自汗・脈虚。気滞：脹満感・疼痛（走行性・気分で変動）。血虚：顔色萎黄・爪甲蒼白・心悸・月経量少。血瘀：刺痛（固定性）・紫暗舌・渋脈,,indexed_official,2020,180,
29-104,29,2021,104,共通,東洋医学臨床論,専門科目,東洋医学臨床論,手の太陰肺経病証,tcm-clinical,手の太陰肺経の循行と病証,,手太陰肺経の循行：中焦→大腸→胃上口→横隔膜→肺→腋下→上肢橈側→母指。是動病：肺脹満・咳嗽・喘息・缺盆痛・両手交差・心煩・掌中熱。肺経病証の症状を整理,,indexed_official,2020,180,
29-105,29,2021,105,共通,東洋医学臨床論,専門科目,東洋医学臨床論,脈診,tcm-clinical,脈象の種類と病証対応,,浮脈（表証）・沈脈（裏証）・遅脈（寒証）・数脈（熱証）・虚脈（虚証）・実脈（実証）・滑脈（痰飲・食積・妊娠）・渋脈（血瘀・血虚・津液不足）・弦脈（肝胆病・痛証・痰飲）,,indexed_official,2020,180,
29-106,29,2021,106,共通,東洋医学臨床論,専門科目,東洋医学臨床論,配穴法則,tcm-clinical,取穴の原則と配穴法,,表裏配穴（原絡配穴）・前後配穴（腹募背兪配穴）・上下配穴・左右配穴。子母補瀉（五行の相生関係）：実証は子穴瀉・虚証は母穴補。同名経配穴・同側取穴・対側取穴,,indexed_official,2020,180,
29-107,29,2021,107,共通,経絡経穴概論,専門科目,経絡経穴概論,五兪穴,meridians-acupoints,五兪穴と五行配当,,五兪穴：井（木）→滎（火）→兪（土）→経（金）→合（水）[陰経]。陽経：井（金）→滎（水）→兪（木）→経（火）→合（土）。手太陰肺経：魚際（滎）・太淵（兪・原穴）・経渠（経）・尺沢（合）,,indexed_official,2020,180,
29-108,29,2021,108,共通,経絡経穴概論,専門科目,経絡経穴概論,奇経八脈,meridians-acupoints,奇経八脈の機能と交会穴,,督脈・任脈・衝脈・帯脈・陰維脈・陽維脈・陰蹻脈・陽蹻脈。八脈交会穴：内関（陰維脈）・公孫（衝脈）・外関（陽維脈）・足臨泣（帯脈）・後渓（督脈）・申脈（陽蹻脈）・列缺（任脈）・照海（陰蹻脈）,,indexed_official,2020,180,
29-109,29,2021,109,共通,経絡経穴概論,専門科目,経絡経穴概論,骨度法,meridians-acupoints,骨度法による各部位の計測法,,頭部：前髪際〜後髪際12寸。胸部：胸骨上縁〜胸剣結合9寸。腹部：胸剣結合〜臍中8寸・臍中〜恥骨結合5寸。上肢：腋窩〜肘関節横紋9寸・肘横紋〜手首横紋12寸,,indexed_official,2020,180,
29-110,29,2021,110,共通,経絡経穴概論,専門科目,経絡経穴概論,募穴・背兪穴,meridians-acupoints,五臓六腑の募穴・背兪穴の対応,,募穴：肺（中府）・心（巨闕）・心包（膻中）・肝（期門）・胆（日月）・脾（章門）・胃（中脘）・腎（京門）・膀胱（中極）・三焦（石門）・小腸（関元）・大腸（天枢）,,indexed_official,2020,180,
29-111,29,2021,111,共通,経絡経穴概論,専門科目,経絡経穴概論,絡穴・郄穴・八会穴,meridians-acupoints,絡穴・郄穴・八会穴の特徴と代表穴,,郄穴：急性疾患・痛症に用いる（陰経郄穴は血証にも）。八会穴：臓会（章門）・腑会（中脘）・気会（膻中）・血会（膈兪）・筋会（陽陵泉）・脈会（太淵）・骨会（大杼）・髄会（絶骨）,,indexed_official,2020,180,
29-112,29,2021,112,共通,経絡経穴概論,専門科目,経絡経穴概論,手の太陰肺経穴位,meridians-acupoints,手太陰肺経の経穴部位,,中府（鎖骨下窩外方・第1肋間）・雲門（鎖骨下窩）・侠白（上腕二頭筋橈側縁）・尺沢（肘窩横紋・上腕二頭筋腱橈側）・列缺（橈骨茎状突起上方1.5寸）・魚際・少商（母指橈側爪甲角）,,indexed_official,2020,180,
29-113,29,2021,113,共通,経絡経穴概論,専門科目,経絡経穴概論,手の陽明大腸経穴位,meridians-acupoints,手陽明大腸経の経穴部位,,合谷（第1・2中手骨中点橈側）・陽渓（手首背面・解渓）・曲池（肘屈曲時・上腕骨外側上顆と尺骨肘頭の中点）・肩髃（肩峰前下方・上腕挙上時の窩）・迎香（鼻唇溝・外鼻孔レベル）,,indexed_official,2020,180,
29-114,29,2021,114,共通,経絡経穴概論,専門科目,経絡経穴概論,足の陽明胃経穴位,meridians-acupoints,足陽明胃経の経穴部位,,承泣（眼球下縁・眼窩下縁）・頬車（下顎角前上方・咬筋隆起）・地倉（口角外0.4寸）・天枢（臍外方2寸）・足三里（犢鼻下3寸・脛骨前縁外1横指）・豊隆（外踝上8寸・脛骨前縁外2横指）,,indexed_official,2020,180,
29-115,29,2021,115,共通,経絡経穴概論,専門科目,経絡経穴概論,足の太陰脾経穴位,meridians-acupoints,足太陰脾経の経穴部位,,隠白（母趾内側爪甲角）・太白（第1中足骨頭近位・内側下方）・公孫（第1中足骨基底部前下方）・三陰交（内踝上3寸・脛骨後縁）・陰陵泉（脛骨内側顆下縁・脛骨後縁）・血海（膝蓋骨内上角上方2寸）,,indexed_official,2020,180,
29-116,29,2021,116,共通,経絡経穴概論,専門科目,経絡経穴概論,手の少陰心経穴位,meridians-acupoints,手少陰心経の経穴部位,,極泉（腋窩中央・腋動脈拍動部）・少海（肘内側横紋端・上腕骨内側上顆前方）・通里（手首横紋上1寸・尺側手根屈筋腱橈側）・神門（手首横紋・尺側手根屈筋腱橈側）・少衝（小指橈側爪甲角）,,indexed_official,2020,180,
29-117,29,2021,117,共通,はり理論,専門科目,はり理論,刺鍼事故防止,acupuncture-technique,刺鍼によるリスクと事故防止,,気胸リスク：胸部・上背部への深刺（肺を貫通）。内臓損傷：腹部への深刺。脊髄損傷：頸部・胸部後面への深刺。血管損傷：動脈拍動部付近。感染予防：ディスポーザブル鍼使用・無菌操作,,indexed_official,2020,180,
29-118,29,2021,118,共通,経絡経穴概論,専門科目,経絡経穴概論,手の太陽小腸経穴位,meridians-acupoints,手太陽小腸経の経穴部位,,少沢（小指尺側爪甲角）・後渓（小指尺側・第5中手骨頭後方）・腕骨（手根骨尺側・第5中手骨基底部前方）・小海（肘頭と上腕骨内側上顆の間）・天宗（肩甲棘下窩中央）・聴宮（耳珠前方・下顎骨顆状突起後縁）,,indexed_official,2020,180,
29-119,29,2021,119,共通,経絡経穴概論,専門科目,経絡経穴概論,足の太陽膀胱経穴位,meridians-acupoints,足太陽膀胱経の経穴部位,,睛明（内眦内側0.1寸）・攢竹（眉頭・眼窩内縁上）・天柱（後髪際斜方筋外縁）・心兪（第5胸椎棘突起下外1.5寸）・腎兪（第2腰椎棘突起下外1.5寸）・委中（膝窩横紋中央）・承山（腓腹筋二頭の間）・崑崙（外踝後方・アキレス腱前）,,indexed_official,2020,180,
29-120,29,2021,120,共通,経絡経穴概論,専門科目,経絡経穴概論,足の少陰腎経穴位,meridians-acupoints,足少陰腎経の経穴部位,,湧泉（足底・趾を屈曲した時の凹み・足底前1/3）・然谷（舟状骨結節下方）・太渓（内踝後方・アキレス腱前縁）・照海（内踝下1寸）・復溜（太渓上2寸・アキレス腱前縁）・陰谷（膝窩内側横紋端・半腱様筋外縁）,,indexed_official,2020,180,
29-121,29,2021,121,共通,経絡経穴概論,専門科目,経絡経穴概論,手の厥陰心包経穴位,meridians-acupoints,手厥陰心包経の経穴部位,,天池（第4肋間・乳頭外1寸）・曲沢（肘窩横紋・上腕二頭筋腱尺側）・郄門（手首横紋上5寸）・間使（手首横紋上3寸）・内関（手首横紋上2寸・長橈側手根屈筋と橈側手根屈筋腱の間）・大陵（手首横紋中央）・労宮（手掌・第2・3中手骨間）・中衝（中指先端）,,indexed_official,2020,180,
29-122,29,2021,122,共通,経絡経穴概論,専門科目,経絡経穴概論,手の少陽三焦経穴位,meridians-acupoints,手少陽三焦経の経穴部位,,関衝（薬指尺側爪甲角）・液門（第4・5指間水掻き部後方）・中渚（第4・5中手骨間・液門の後方1寸）・陽池（手首背面・総指伸筋腱尺側）・外関（手首背面横紋上2寸）・支溝（外関上1寸）・翳風（耳介後下方・乳様突起前方）・耳門（耳珠上切痕前方）,,indexed_official,2020,180,
29-123,29,2021,123,共通,経絡経穴概論,専門科目,経絡経穴概論,足の少陽胆経五兪穴,meridians-acupoints,足少陽胆経の五兪穴と部位,,足窺陰（第4趾外側爪甲角・井穴）・侠渓（第4・5趾間水掻き部後方・滎穴）・足臨泣（第4・5中足骨接合部前方・兪穴）・陽輔（外踝上4寸・腓骨前縁・経穴）・陽陵泉（腓骨頭前下方・合穴）,,indexed_official,2020,180,
29-124,29,2021,124,共通,経絡経穴概論,専門科目,経絡経穴概論,足の厥陰肝経五兪穴,meridians-acupoints,足厥陰肝経の五兪穴と部位,,大敦（母趾外側爪甲角・井穴）・行間（第1・2趾間水掻き部後方・滎穴）・太衝（第1・2中足骨接合部前方陥凹・兪穴・原穴）・中封（内踝前方・前脛骨筋腱内側・経穴）・曲泉（膝内側横紋端・合穴）,,indexed_official,2020,180,
29-125,29,2021,125,共通,経絡経穴概論,専門科目,経絡経穴概論,八脈交会穴,meridians-acupoints,八脈交会穴と対応する奇経,,後渓（督脈）・申脈（陽蹻脈）→合用で後頭・耳・肩・背疾患。内関（陰維脈）・公孫（衝脈）→合用で心・胸・胃疾患。外関（陽維脈）・足臨泣（帯脈）→合用で目・耳・頬・頸疾患。列缺（任脈）・照海（陰蹻脈）→咽喉・胸・肺疾患,,indexed_official,2020,180,
29-126,29,2021,126,共通,経絡経穴概論,専門科目,経絡経穴概論,奇穴,meridians-acupoints,奇穴の部位と適応疾患,,印堂（両眉頭の中間・頭痛・鼻疾患）・太陽（眉梢と外眦の中点後方1寸凹み・頭痛・目疾患）・定喘（第7頸椎棘突起外0.5寸・喘息）・腰眼（第4腰椎棘突起外3〜4寸・腰痛）・胆嚢穴（陽陵泉下2寸・胆疾患）,,indexed_official,2020,180,
29-127,29,2021,127,共通,はり理論,専門科目,はり理論,感染予防と廃棄物処理,acupuncture-technique,鍼施術の感染予防と廃棄物管理,,一次使用後の鍼：使用済み鍼は廃棄物（感染性廃棄物）として適切に処理。鍼は耐貫通性容器に廃棄。ディスポーザブル鍼の再使用禁止。手指消毒・施術部位の消毒（70%エタノール等）,,indexed_official,2020,180,
29-128,29,2021,128,共通,はり理論,専門科目,はり理論,低周波鍼通電療法,acupuncture-technique,低周波鍼通電の機序と適応,,低周波鍼通電（TEAS）：鍼を電極として低周波電流を通電。μ・δオピオイド受容体を介した鎮痛効果（周波数により異なる：2Hz→エンケファリン・β-エンドルフィン・100Hz→ダイノルフィン）。適応：疼痛疾患・麻痺・筋機能回復,,indexed_official,2020,180,
29-129,29,2021,129,共通,東洋医学臨床論,専門科目,東洋医学臨床論,生活指導,tcm-clinical,各疾患に対する生活指導の内容,,東洋医学的観点からの生活指導：養生（食事・睡眠・運動の規則化）。陰虚証：辛辣・過労を避ける。気滞証：ストレス発散。脾虚証：冷飲食・過食を避ける。腎虚証：過労・夜更かしを避ける,,indexed_official,2020,180,
29-130,29,2021,130,共通,東洋医学臨床論,専門科目,東洋医学臨床論,局所治療穴の選択,tcm-clinical,局所的な疼痛への鍼灸治療穴,,阿是穴（圧痛点）の使用原則。局所の経穴と遠隔の経穴の配合。腰痛：腎兪・大腸兪・委中・崑崙。肩凝り：肩井・天宗・肩外兪。頭痛：百会・風池・太陽,,indexed_official,2020,180,
29-131,29,2021,131,共通,東洋医学臨床論,専門科目,東洋医学臨床論,泌尿器疾患の治療,tcm-clinical,尿路系疾患への鍼灸治療アプローチ,,尿閉（癃閉）：三焦水道通利の要穴を使用（三陰交・中極・膀胱兪）。遺尿：腎と膀胱の経穴（関元・腎兪・三陰交）。前立腺肥大：会陰・中極・太渓・三陰交,,indexed_official,2020,180,
29-132,29,2021,132,共通,東洋医学臨床論,専門科目,東洋医学臨床論,末梢神経絞扼障害,tcm-clinical,絞扼性神経障害の部位と症状,,手根管症候群：正中神経・母指〜薬指橈側の感覚障害・夜間痛・ファーレンテスト陽性。肘部管症候群：尺骨神経・薬指・小指感覚障害・鷲手。梨状筋症候群：坐骨神経・殿部〜下肢放散痛,,indexed_official,2020,180,
29-133,29,2021,133,共通,東洋医学臨床論,専門科目,東洋医学臨床論,腰痛の鍼灸治療,tcm-clinical,腰痛疾患に対する鍼灸治療,,腰痛の基本治療穴：腎兪・大腸兪・次髎・委中（四穴）。椎間板ヘルニア（坐骨神経痛）：環跳・陽陵泉・崑崙を追加。慢性腰痛（腎虚型）：命門・太渓を追加,,indexed_official,2020,180,
29-134,29,2021,134,共通,東洋医学臨床論,専門科目,東洋医学臨床論,整形外科疾患の鍼灸,tcm-clinical,整形外科的疾患への鍼灸適応,,五十肩（肩関節周囲炎）：肩髃・肩髎・肩貞・天宗・曲池。変形性膝関節症：膝眼・梁丘・陽陵泉・三陰交。頸椎症：風池・天柱・肩井・肩外兪・後渓,,indexed_official,2020,180,
29-135,29,2021,135,共通,東洋医学臨床論,専門科目,東洋医学臨床論,絞扼性神経障害の鑑別,tcm-clinical,神経絞扼の部位と支配領域,,手根管症候群（正中神経）：夜間痛・母指球萎縮。肘部管症候群（尺骨神経）：小指・薬指尺側感覚障害・骨間筋萎縮。外側大腿皮神経障害（大腿外側の感覚障害）：妊娠・肥満により悪化,,indexed_official,2020,180,
29-136,29,2021,136,共通,東洋医学臨床論,専門科目,東洋医学臨床論,スポーツ傷害の種類,tcm-clinical,スポーツ傷害の分類と機序,,スポーツ外傷（急性：骨折・脱臼・捻挫・肉離れ）とスポーツ障害（慢性：使い過ぎ症候群）の区別。テニス肘（外側上顆炎）・野球肩・膝蓋腱炎（ジャンパー膝）・鵞足炎の特徴,,indexed_official,2020,180,
29-137,29,2021,137,共通,東洋医学臨床論,専門科目,東洋医学臨床論,スポーツ障害の鍼灸,tcm-clinical,スポーツ障害への鍼灸治療アプローチ,,テニス肘（外側上顆炎）：曲池・手三里・合谷・阿是穴。膝蓋腱炎：犢鼻・梁丘・足三里・阿是穴。足底腱膜炎：湧泉・太衝・照海・承山。スポーツ傷害の局所治療と遠隔治療の組み合わせ,,indexed_official,2020,180,
29-138,29,2021,138,共通,東洋医学臨床論,専門科目,東洋医学臨床論,アスリートへの鍼灸,tcm-clinical,アスリートへの鍼灸適応と注意点,,スポーツ医学における鍼灸の役割：疼痛緩和・筋緊張改善・疲労回復・コンディショニング。ドーピング規程上の注意（鍼は禁止物質ではない）。過度な施術による内出血・疲労増強に注意,,indexed_official,2020,180,
29-139,29,2021,139,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（実証・虚証鑑別）,tcm-clinical,実証と虚証の弁別と治療原則,,実証：邪気盛・正気未衰・新病・体力充実・拒按（押さえると痛増）・脈実。虚証：正気不足・慢性病・体力衰弱・喜按（押さえると楽）・脈虚。実則瀉之・虚則補之の治則,,indexed_official,2020,180,
29-140,29,2021,140,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（表証・裏証鑑別）,tcm-clinical,表証と裏証の弁別と治療原則,,表証：外感病初期・悪寒発熱並存・頭痛・脈浮・発汗法で治療。裏証：臓腑に及ぶ・内因・悪寒または発熱のみ・脈沈・清熱・温裏・攻下等で治療。半表半裏：往来寒熱・小柴胡湯,,indexed_official,2020,180,
29-141,29,2021,141,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（気虚証）,tcm-clinical,気虚証の症状と治療穴,,気虚証：倦怠感・少気懶言・自汗・活動で悪化・食欲不振・大便軟・脈虚弱・舌淡。治療穴：気海・関元・足三里・脾兪・胃兪（補法）。補中益気が治療原則,,indexed_official,2020,180,
29-142,29,2021,142,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（血虚証）,tcm-clinical,血虚証の症状と治療穴,,血虚証：顔色萎黄・唇爪蒼白・心悸怔忡・失眠健忘・月経量少色淡・脈細。治療穴：血海・膈兪・脾兪・足三里・三陰交（補法）。補血養血が治療原則,,indexed_official,2020,180,
29-143,29,2021,143,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（陰虚証）,tcm-clinical,陰虚証の症状と治療穴,,陰虚証：午後の微熱（潮熱）・盗汗・手足心の熱感（五心煩熱）・口乾咽燥・頬紅・脈細数・舌紅少苔。治療穴：三陰交・太渓・復溜・照海（補法）。滋陰降火が治療原則,,indexed_official,2020,180,
29-144,29,2021,144,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（陽虚証）,tcm-clinical,陽虚証の症状と治療穴,,陽虚証：畏寒肢冷（冷えが強い）・顔色㿠白・精神萎靡・下痢（五更泄瀉）・夜間頻尿・脈沈迟・舌淡胖。治療穴：命門・腎兪・関元・気海（補法・灸法）。温補腎陽が治療原則,,indexed_official,2020,180,
29-145,29,2021,145,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（肝気鬱結証）,tcm-clinical,肝気鬱結証の症状と治療穴,,肝気鬱結証：精神抑鬱・易怒・胸脇脹痛（走行性・気分で変動）・嘔吐・月経不順・乳房脹痛・脈弦。治療穴：肝兪・期門・太衝・内関・三陰交（疏肝理気）,,indexed_official,2020,180,
29-146,29,2021,146,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（心血虚証）,tcm-clinical,心血虚証の症状と治療穴,,心血虚証：心悸怔忡・失眠多夢（特に夢が多い）・健忘・顔色萎黄・脈細。治療穴：心兪・神門・三陰交・血海・膈兪（補法）。養血安神が治療原則。心陰虚との鑑別（陰虚では潮熱・盗汗も伴う）,,indexed_official,2020,180,
29-147,29,2021,147,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（脾気虚証）,tcm-clinical,脾気虚証の症状と治療穴,,脾気虚証：食欲不振・腹脹（食後増悪）・大便軟・倦怠感・四肢無力・浮腫・脈緩・舌淡胖。治療穴：脾兪・胃兪・足三里・三陰交・中脘（補法）。補気健脾が治療原則,,indexed_official,2020,180,
29-148,29,2021,148,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（肺気虚証）,tcm-clinical,肺気虚証の症状と治療穴,,肺気虚証：咳嗽（微弱）・少気短息（動くと増悪）・自汗・声低・易感冒・脈虚・舌淡。治療穴：肺兪・太淵・気海・足三里（補法）。補肺益気が治療原則。肺陰虚との鑑別（陰虚では乾咳・潮熱）,,indexed_official,2020,180,
29-149,29,2021,149,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（腎陰虚証）,tcm-clinical,腎陰虚証の症状と治療穴,,腎陰虚証：腰膝酸軟・眩暈耳鳴・健忘・潮熱盗汗・五心煩熱・遺精・月経量少・脈細数・舌紅少苔。治療穴：腎兪・太渓・三陰交・照海・復溜（補法）。滋補腎陰が治療原則,,indexed_official,2020,180,
29-150,29,2021,150,共通,東洋医学臨床論,専門科目,東洋医学臨床論,刺鍼の基本手技,tcm-clinical,補法・瀉法・単刺術の手技,,補法：緩刺・捻転補法（左転が補）・迎随補法（経の流注に随う）・呼吸補法（呼気時刺入）。瀉法：速刺・捻転瀉法（右転が瀉）・開闔補瀉（抜鍼後穴を開ける＝瀉）。単刺術は刺入後すぐ抜去,,indexed_official,2020,180,
29-151,29,2021,151,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（腰痛の弁証）,tcm-clinical,腰痛の弁証分型と治療穴,,腎虚腰痛：慢性・持続性・腰膝酸軟（腎陽虚→温補・腎陰虚→滋補）。血瘀腰痛：刺痛・固定・夜間増悪。寒湿腰痛：冷えで増悪・重だるい・晴天で軽快。湿熱腰痛：灼熱感・雨天で増悪,,indexed_official,2020,180,
29-152,29,2021,152,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（頭痛の弁証）,tcm-clinical,頭痛の弁証分型と治療穴,,肝陽上亢頭痛：頭頂・後頭部の脹痛・眩暈・易怒・弦脈。風寒頭痛：頭部全体・項部強直・悪寒。瘀血頭痛：刺痛・固定・紫舌・渋脈。気血不足頭痛：空痛・労労で増悪・気虚症状,,indexed_official,2020,180,
