id,examRound,year,questionNumber,session,subject,officialLarge,officialMedium,officialSmall,normalizedTheme,subTheme,importance,studyPoint,sourceUrl,sourceReliability,blueprintVersion,questionCountMode,memo
33-085,33,2025,85,共通,臨床医学各論,専門基礎科目,臨床医学各論,神経・骨格変形,orthopedics,肘骨折後遺症（外反肘）と遅発性尺骨神経麻痺の診断（症例問題）,,幼少期肘骨折→外反肘変形→遅発性尺骨神経麻痺（cubital tunnel syndrome）。外反肘が特徴的身体所見。下垂手→橈骨神経。猿手→正中神経,,indexed_official,2020,180,
33-086,33,2025,86,共通,臨床医学各論,専門基礎科目,臨床医学各論,末梢神経障害,orthopedics,外反肘による遅発性尺骨神経麻痺の障害神経の同定（症例問題）,,外反肘+小指・環指のしびれ→尺骨神経障害。尺骨神経は内側上顆後方を通過→外反肘で牽引される。筋皮神経＝肘屈曲。正中神経＝母指球萎縮（猿手）,,indexed_official,2020,180,
33-087,33,2025,87,共通,臨床医学各論,専門基礎科目,臨床医学各論,変形性関節症,orthopedics,変形性膝関節症の診断に用いる検査の有用性と鑑別（症例問題）,,スパーリングテスト＝頸椎神経根症の検査→膝OAには無用（有用性最も低い）。膝蓋跳動＝関節内水腫確認。SLR＝腰椎ヘルニア除外に有用,,indexed_official,2020,180,
33-088,33,2025,88,共通,臨床医学各論,専門基礎科目,臨床医学各論,変形性関節症,orthopedics,変形性膝関節症の運動療法（適切と適切でない運動の区別）（症例問題）,,水中ウォーキング・大腿四頭筋訓練・体幹筋訓練は膝OAに有効。長距離歩行は膝への過負荷→症状悪化リスク→適切でない,,indexed_official,2020,180,
33-089,33,2025,89,共通,臨床医学各論,専門基礎科目,臨床医学各論,感染症,infectious-disease,アニサキス症の発症機序・感染源・予防方法（症例問題）,,アニサキスは線虫（細菌でない）でイカ・サバ等に寄生。-20℃・48時間冷凍で予防可能（正しい）。イカの生食でも発症。再感染もある。加熱（70℃以上）も有効,,indexed_official,2020,180,
33-090,33,2025,90,共通,臨床医学各論,専門基礎科目,臨床医学各論,感染症,infectious-disease,アニサキス症の治療・合併症・鑑別（症例問題）,,アニサキス症の治療＝胃内視鏡でアニサキスを摘出（正しい）。抗菌薬は無効（寄生虫のため）。アナフィラキシーを起こすことがある。胃潰瘍でなく胃壁への穿入が病変,,indexed_official,2020,180,
33-091,33,2025,91,共通,東洋医学概論,専門科目,東洋医学概論,五行・蔵象,tcm-fundamentals,五志と五官の対応（恐→腎→耳聾）,,五志と臓・五官の対応：恐（腎）→耳。過度の恐れは腎気を損傷し耳聾を引き起こす。脱毛は肺・腎。浮腫は脾。口甜は脾,,indexed_official,2020,180,
33-092,33,2025,92,共通,東洋医学概論,専門科目,東洋医学概論,精・気・血・水,tcm-fundamentals,血の機能（精神活動の維持・栄養濡養）,,血の機能：精神活動の維持・栄養濡養。血は脈内をめぐる（脈外は衛気）。水穀の精微+腎精から化生（宗気により構成は誤り）,,indexed_official,2020,180,
33-093,33,2025,93,共通,東洋医学概論,専門科目,東洋医学概論,精・気・血・水,tcm-fundamentals,津液の性質と循行路（三焦を通り全身をめぐる）,,津液は三焦を通路として全身をめぐる。生成は脾胃（腎精ではない）。輸布に脾・肺・腎・三焦が関与。停滞→痰湿（脹痛は血瘀の症状）,,indexed_official,2020,180,
33-094,33,2025,94,共通,東洋医学概論,専門科目,東洋医学概論,六腑の機能,tcm-fundamentals,胃の化物作用（水穀→精微＋糟粕）,,胃の機能：受納・腐熟・化物（水穀を精微と糟粕に変化させる）・和降。化物は変化・生成の作用を指す,,indexed_official,2020,180,
33-095,33,2025,95,共通,東洋医学概論,専門科目,東洋医学概論,蔵象論,tcm-fundamentals,三焦は諸気の通路（原気を各臓腑へ運ぶ）,,三焦は元気（原気）の通路として諸気を全身に運ぶ。肺は「主気・司呼吸」で気を主るが「諸気を主宰する臓腑」は三焦とされる,,indexed_official,2020,180,
33-096,33,2025,96,共通,東洋医学概論,専門科目,東洋医学概論,経絡系統,meridians-acupoints,経絡系統で臓腑に連絡しないのは経筋,,経筋は筋肉・関節を連絡するが臓腑には連絡しない。経脈・経別・絡脈は臓腑と連絡。十二皮部は臓腑に属絡。経絡系統の構成要素を整理する,,indexed_official,2020,180,
33-097,33,2025,97,共通,東洋医学概論,専門科目,東洋医学概論,六淫,tcm-fundamentals,夏に最も影響を受けやすい外邪（暑邪）の性質（炎上性）,,暑邪の性質：炎上性・開泄性・耗気傷津・夾湿しやすい。燥邪→乾燥性。風邪→開泄性・昇散性。夏の外邪は暑邪（炎上性）が特徴,,indexed_official,2020,180,
33-098,33,2025,98,共通,東洋医学概論,専門科目,東洋医学概論,病因論,tcm-fundamentals,七情で気を消耗する感情が過度の場合の症状（動悸）,,七情と気の変動：喜→気緩・怒→気上・思→気結・悲憂→気消・恐→気下・驚→気乱。気消（悲）は心・肺を損傷→動悸,,indexed_official,2020,180,
33-099,33,2025,99,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,裏実熱と裏虚熱が同時にみられる病証（心腎不交）,,心腎不交：心火亢盛（裏実熱）と腎陰虚（裏虚熱）が同時出現。肝火犯肺は実熱のみ。心肝火旺は実熱のみ。脾胃湿熱は湿熱証,,indexed_official,2020,180,
33-100,33,2025,100,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,症例：夜間頻尿・空咳・腰膝酸軟・盗汗・舌質痩・脈細→肺腎陰虚,,肺腎陰虚：腰膝酸軟（腎陰虚）＋から咳・盗汗・舌痩・脈細。心腎不交は不眠と動悸が主。肺脾気虚は気虚症状,,indexed_official,2020,180,
33-101,33,2025,101,共通,東洋医学概論,専門科目,東洋医学概論,経脈病証,meridians-acupoints,経脈病証「胸苦しさ・胸の熱感・手掌ほてり・息切れ」→手の太陰肺経,,手の太陰肺経病証：胸苦しさ・胸の熱感・掌中熱・息切れ・咳嗽。手の少陰心経病証は咽喉乾燥・目の黄ばみ・胸肋部痛,,indexed_official,2020,180,
33-102,33,2025,102,共通,東洋医学概論,専門科目,東洋医学概論,四診法,tcm-diagnosis,舌質の色の識別（紫は舌質の色・黄黒白は舌苔の色）,,舌質の色：淡白・淡紅（正常）・紅・絳・紫・青紫。黄・黒・白・灰は舌苔の色。紫のみが舌質の色として選択肢に含まれる,,indexed_official,2020,180,
33-103,33,2025,103,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,弁証の進め方（最初に表と裏を判断）,,八綱弁証の手順：まず表裏（病の部位）を判断→次に寒熱・虚実・気血の判断へ進む。表裏は弁証の第一段階,,indexed_official,2020,180,
33-104,33,2025,104,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,六経病証「往来寒熱・目眩・脈弦」→少陽病,,少陽病：往来寒熱・口苦・目眩・脈弦が特徴。陽明病は潮熱・便秘・洪脈。太陰病は腹満・下痢・脈遅,indexed_official,2020,180,
33-105,33,2025,105,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,六部定位脈診（右関上沈の部=脾の虚）と難経六十九難の補法取穴,,右関上（沈）＝脾の虚証。難経六十九難「虚者補其母」：脾(土)の母は心(火)→心/心包経の火穴を補う（経渠は肺経金穴）,,indexed_official,2020,180,
33-106,33,2025,106,共通,経絡経穴概論,専門科目,経絡経穴概論,補瀉法,acupuncture-technique,鍼施術の補法（抜鍼後に直ちに鍼孔を閉じる）,,補法：呼気時刺入・吸気時抜鍼・抜鍼後すぐ鍼孔を閉じる。瀉法：吸気時刺入・呼気時抜鍼・鍼孔を開放・押手で揺らす,,indexed_official,2020,180,
33-107,33,2025,107,共通,経絡経穴概論,専門科目,経絡経穴概論,経絡系統,meridians-acupoints,経絡系統の構成（正経十二経脈と奇経八脈以外に経別・絡脈・経筋・皮部を含む）,,経絡系統＝経脈（正経12＋奇経8＋経別12）＋絡脈（別絡15＋浮絡＋孫絡）＋経筋12＋皮部12。「経絡＝正経＋奇経のみ」は誤り,,indexed_official,2020,180,
33-108,33,2025,108,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴（郄穴）,meridians-acupoints,郄穴でない経穴の識別（陽谷は郄穴でない）,,郄穴16穴：陽谷は小腸経の経穴（郄穴は養老）。腸骨→陽維脈の郄穴。交信→陰蹻脈の郄穴。築賓→陰維脈の郄穴,,indexed_official,2020,180,
33-109,33,2025,109,共通,経絡経穴概論,専門科目,経絡経穴概論,骨度法,meridians-acupoints,下肢の骨度法で最も長い部位（膝窩〜外果尖=16寸）,,下肢骨度法：殿溝〜膝窩14寸・膝蓋骨尖〜内果尖15寸・膝窩〜外果尖16寸（最長）・脛骨内側顆下縁〜内果尖13寸,,indexed_official,2020,180,
33-110,33,2025,110,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴（募穴）,meridians-acupoints,腹部募穴の臓腑同定（臍と恥骨結合の中点の下方5分=膀胱の募穴=中極）,,臍中〜恥骨結合上縁は5寸。中点(2.5寸)の下方5分＝臍下3寸=関元付近。設問は中極（膀胱の募穴・臍下4寸）と整理する,,indexed_official,2020,180,
33-111,33,2025,111,共通,経絡経穴概論,専門科目,経絡経穴概論,顔面部経穴,meridians-acupoints,顔面部経穴の部位（禾髎：人中溝中点と同じ高さ・鼻孔外縁下方）,,禾髎（LI19）：人中溝中点と同じ高さ・鼻孔外縁の下方が正しい。巨髎（ST3）は鼻翼外縁と同高。和髎は耳前部。顴髎は頬骨弓下,,indexed_official,2020,180,
33-112,33,2025,112,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴と神経,meridians-acupoints,正中神経支配皮膚領域にある経穴の識別（少商）,,正中神経支配：母指〜環指橈側半。少商（LU11）は母指橈側→正中神経支配域。少衝は小指→尺骨神経。関衝・商陽は示指→正中神経（商陽）,,indexed_official,2020,180,
33-113,33,2025,113,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴と神経,meridians-acupoints,尺骨神経支配筋上にある経穴（手五里）,,尺骨神経支配筋（骨間筋・小指球筋・尺側手根屈筋等）上の経穴。手五里は上腕尺側・尺骨神経の走行近傍。合谷・偏歴・手三里は橈骨神経支配域,,indexed_official,2020,180,
33-114,33,2025,114,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴（八会穴）,meridians-acupoints,八会穴の腑会（中脘・臍上4寸）と同じ高さに並ぶ経穴（梁門）,,腑会＝中脘（臍上4寸・前正中線）。同じ高さに梁門（ST21・臍上4寸・外方2寸）が並ぶ。承満（臍上5寸）・太乙（臍上2寸）・滑肉門（臍上1寸）,,indexed_official,2020,180,
33-115,33,2025,115,共通,経絡経穴概論,専門科目,経絡経穴概論,個別経穴,meridians-acupoints,脛骨内側顆下縁と脛骨内縁の陥凹部下方3寸=足太陰経の郄穴（地機）,,陰陵泉（脾経合穴）の下方3寸＝地機（SP8・脾経郄穴）が足太陰経の郄穴。足厥陰経の郄穴は中都（内果上7寸）,,indexed_official,2020,180,
33-116,33,2025,116,共通,経絡経穴概論,専門科目,経絡経穴概論,肩部経穴,meridians-acupoints,回旋筋腱板で肩を外転させる筋（棘上筋）上にある経穴（曲垣）,,外転に働く回旋筋腱板の筋は棘上筋。曲垣（SI13）は棘上窩内側に位置。天宗は棘下窩（棘下筋）。肩貞・臑兪は肩後方,,indexed_official,2020,180,
33-117,33,2025,117,共通,経絡経穴概論,専門科目,経絡経穴概論,背部経穴,meridians-acupoints,広背筋上にある経穴（章門）,,章門（LR13）は第11肋骨端（季肋端）に位置し広背筋の前縁上にある。神堂・志室は脊柱傍の膀胱経。淵腋は腋窩中線,,indexed_official,2020,180,
33-118,33,2025,118,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴（五兪穴）,meridians-acupoints,足少陰腎経の経金穴（復溜）と同じ高さに並ぶ経穴（交信）,,復溜（KI7）：足少陰腎経の経穴（金）・内果尖上方2寸。同じ高さに交信（KI8・腎経郄穴・陰蹻脈郄穴）が並ぶ,,indexed_official,2020,180,
33-119,33,2025,119,共通,経絡経穴概論,専門科目,経絡経穴概論,頭部経穴,meridians-acupoints,耳介付け根後縁直上・髪際上方2寸の経穴（天衝）,,天衝（GB9）：耳介付け根後縁の直上・髪際上方2寸。角孫は耳介上端・髪際。浮白は耳後・乳突上方。曲鬢は耳前上方,,indexed_official,2020,180,
33-120,33,2025,120,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴（五兪穴）,meridians-acupoints,足太陰経五兪穴で「身体が重く関節が痛む」際の経穴（太白の部位）,,「体重節痛に原穴」→脾経原穴＝太白（SP3）：足内側・第1中足指節関節内側の近位陥凹部・赤白肉際。太衝は肝経原穴（選択肢3）,,indexed_official,2020,180,
33-121,33,2025,121,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴（原穴）,meridians-acupoints,原穴が足関節部にある経脈（少陽経=丘墟・厥陰経=太衝・太陰経=太白・太陽経=京骨）,,足の原穴と部位：丘墟（少陽胆経・外果前下方）・太衝（厥陰肝経・第1中足骨間）・太白（太陰脾経・中足指節関節近位）・京骨（太陽膀胱経・第5中足骨粗面遠位）,,indexed_official,2020,180,
33-122,33,2025,122,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴（八会穴）,meridians-acupoints,八会穴の部位識別（臓会=章門・第11肋骨端下縁）,,八会穴：臓会＝章門（第11肋骨端下縁）。腑会＝中脘。血会＝膈兪（第7肋間）。気会＝膻中。筋会＝陽陵泉。骨会＝大杼。髄会＝絶骨。脈会＝太淵,,indexed_official,2020,180,
33-123,33,2025,123,共通,経絡経穴概論,専門科目,経絡経穴概論,奇穴・要穴,meridians-acupoints,中風七穴に含まれる経穴の識別（曲池が含まれる）,,中風七穴：百会・曲池・肩髃・足三里・委中・三陰交・風市の7穴。梁丘・陽陵泉は含まれない。曲池は中風七穴の代表穴,,indexed_official,2020,180,
33-124,33,2025,124,共通,経絡経穴概論,専門科目,経絡経穴概論,小児の灸,acupuncture-technique,女児の小児斜差の灸の正しい組合せ（右脾兪と左胃兪）,,小児斜差の灸：男児は左から右へ・女児は右から左へ。女児：右脾兪（右上）→左胃兪（左下）の組合せ。膈兪・肝兪は男児の取穴,,indexed_official,2020,180,
33-125,33,2025,125,共通,経絡経穴概論,専門科目,経絡経穴概論,刺鍼リスク,acupuncture-technique,直刺で肺までの距離が最も短い経穴（肩井）,,肩井（GB21）は肺尖部に最も近接する経穴。深刺→気胸リスクが最大。肺兪・大杼は背部で肺まで皮膚厚が大きい。肩井が最短,,indexed_official,2020,180,
33-126,33,2025,126,共通,経絡経穴概論,専門科目,経絡経穴概論,刺鍼リスク,acupuncture-technique,臓器損傷を避けるため最も注意すべき経穴（天突）,,天突（CV22）：胸骨柄上縁の後方に大血管・気管・甲状腺が存在。深刺で縦隔損傷のリスク。刺鍼方向（胸骨後面に沿って下方）に特に注意,,indexed_official,2020,180,
33-127,33,2025,127,共通,はり理論,専門科目,はり理論,頭痛,neurology,症例：月15回以上頭痛・起床時に強い・鎮痛薬頻繁服用=薬物使用過多による頭痛,,薬物使用過多頭痛（MOH）：月10日以上の鎮痛薬使用が3ヶ月以上継続。片頭痛は拍動性・嘔気伴う。緊張型は締め付け感。群発は一側性激痛,,indexed_official,2020,180,
33-128,33,2025,128,共通,はり理論,専門科目,はり理論,脊椎疾患,neurology,症例：両上下肢しびれ・物つかみにくい・歩行ぎこちない・四肢深部反射亢進=頸椎症性脊髄症,,頸椎症性脊髄症：両側性・四肢腱反射亢進（上位運動ニューロン障害）・歩行障害。神経根症は一側性・腱反射低下・ジャクソン陽性,,indexed_official,2020,180,
33-129,33,2025,129,共通,はり理論,専門科目,はり理論,腰椎疾患,acupuncture-technique,L5神経根障害のデルマトームへの刺鍼経穴（金門）,,L5デルマトーム：下腿外側〜足背〜母趾。金門（BL63）は足外側でL5〜S1領域に相当。伏兎はL4・地機はL4〜L5内側・条口はL4前面,,indexed_official,2020,180,
33-130,33,2025,130,共通,はり理論,専門科目,はり理論,肩関節,orthopedics,徒手検査（肘伸展で肩前面痛・肘屈曲で消失）と同様の検査（スピードテスト）,,上腕二頭筋長頭腱の障害を確認する検査：スピードテスト（肘伸展・前腕回外位で抵抗）。ダウバーンサイン（外転60〜120度で痛み）。ライトテスト（胸郭出口）,,indexed_official,2020,180,
33-131,33,2025,131,共通,はり理論,専門科目,はり理論,末梢神経障害,orthopedics,坐骨神経絞扼性神経障害で陽性となる徒手検査（ペイステスト）,,ペイステスト（梨状筋症候群）：腹臥位で股関節内旋→梨状筋を伸張→坐骨神経絞扼部の症状再現。エリーテストは大腿前面痛（腸腰筋・大腿神経),,indexed_official,2020,180,
33-132,33,2025,132,共通,はり理論,専門科目,はり理論,神経疾患,neurology,パーキンソン病患者の書字所見（小字症）,,パーキンソン病の書字：小字症（文字が徐々に小さくなる・筆圧低下）。書痙は局所ジストニア。吃書はてんかん・失語。自発書字障害は遂行機能障害,,indexed_official,2020,180,
33-133,33,2025,133,共通,はり理論,専門科目,はり理論,神経疾患,neurology,症例：耳痛→難聴・顔面麻痺・外耳孔水疱=ラムゼイハント症候群,,ラムゼイハント症候群：VZVによる膝神経節侵犯→耳痛・外耳孔水疱・顔面神経麻痺・聴覚障害の三徴。ベル麻痺とは外耳孔水疱の有無で鑑別,,indexed_official,2020,180,
33-134,33,2025,134,共通,はり理論,専門科目,はり理論,末梢神経絞扼,orthopedics,肘部管症候群の原因筋触察部位（内側上顆下縁→豆状骨）,,尺骨神経は内側上顆後方を通過し肘部管を形成。尺側手根屈筋（上腕骨頭：内側上顆下縁→豆状骨）が原因筋。触察はこの走行上で行う,,indexed_official,2020,180,
33-135,33,2025,135,共通,はり理論,専門科目,はり理論,血管疾患,cardiology,症例：下肢冷え・間欠性跛行・休憩で改善・血圧高・喫煙歴=閉塞性動脈硬化症,,閉塞性動脈硬化症（ASO）：動脈硬化による下肢虚血。間欠性跛行（歩行→痛み・休憩で消失）。ケンプテスト陰性→腰部脊柱管狭窄症を除外,,indexed_official,2020,180,
33-136,33,2025,136,共通,はり理論,専門科目,はり理論,末梢神経痛,acupuncture-technique,症例：母指〜中指しびれ・手振ると楽=手根管症候群の局所治療部位（大陵と労宮の間）,,手根管症候群：正中神経絞扼（手根管）→母指〜環指橈側しびれ。局所治療穴は手根管部（大陵〜労宮の間）への刺鍼が適切,,indexed_official,2020,180,
33-137,33,2025,137,共通,はり理論,専門科目,はり理論,脊椎疾患,orthopedics,症例：歩行時下肢後面痛・手押し車で改善・冷感なし=腰部脊柱管狭窄症の異常検査（アキレス腱反射）,,腰部脊柱管狭窄症：前屈みで症状改善（手押し車使用）・間欠性跛行。アキレス腱反射の減弱がみられる。バビンスキー反射・フライバーグは別疾患,,indexed_official,2020,180,
33-138,33,2025,138,共通,はり理論,専門科目,はり理論,精神疾患,neurology,うつ病でみられる妄想（罪責妄想）,,うつ病の三大妄想：罪業妄想・貧困妄想・心気妄想。関係妄想・物盗られ妄想は統合失調症・認知症。血統妄想は誇大妄想（躁病・統合失調症）,,indexed_official,2020,180,
33-139,33,2025,139,共通,はり理論,専門科目,はり理論,血液疾患,hematology,鉄欠乏性貧血患者へのヘム鉄豊富食材（豚レバー）,,ヘム鉄（動物性・吸収率20〜30%）は非ヘム鉄（植物性・卵・豆類・吸収率5%）より高吸収。豚レバーはヘム鉄が豊富。ホウレンソウ・卵・大豆は非ヘム鉄,,indexed_official,2020,180,
33-140,33,2025,140,共通,はり理論,専門科目,はり理論,スポーツ障害,orthopedics,投球動作で肘後方への伸展ストレスが最大となる時期（フォロースルー期）,,投球動作フェーズ：早期コッキング（外転挙上）→後期コッキング（肘外側圧迫→肘内側牽引ストレス）→加速期→フォロースルー期（肘後方伸展ストレス最大）,,indexed_official,2020,180,
33-141,33,2025,141,共通,はり理論,専門科目,はり理論,スポーツ障害,acupuncture-technique,テニス肘（中指伸展テスト陽性）の罹患筋への局所治療穴（手三里）,,テニス肘（上腕骨外側上顆炎）：短橈側手根伸筋が主な罹患筋。手三里（LI10）が短橈側手根伸筋への局所治療穴として最適。曲沢・小海は肘内側,,indexed_official,2020,180,
33-142,33,2025,142,共通,はり理論,専門科目,はり理論,整形外科疾患,orthopedics,下腿コンパートメント症候群と罹患筋の対応（浅後方コンパートメント=ヒラメ筋）,,下腿4コンパートメント：前方（前脛骨筋・長指伸筋）・外側（腓骨筋）・浅後方（腓腹筋・ヒラメ筋）・深後方（後脛骨筋・長指屈筋）,,indexed_official,2020,180,
33-143,33,2025,143,共通,はり理論,専門科目,はり理論,脈診・季節,tcm-clinical,季節の平脈（軽く軟らかで力ない浮いた脈=春の正常脈）,,春の平脈：弦だが軟らかく浮き気味（軟弦・浮弦）。夏は洪大・秋は毛浮・冬は石沈。問題の脈は浮・軟らかを強調し春の正常と判断,,indexed_official,2020,180,
33-144,33,2025,144,共通,はり理論,専門科目,はり理論,刺法理論,acupuncture-technique,肌肉のしびれ・だるさに対する五刺（分刺）の刺法,,五刺：半刺（皮）・豹文刺（絡脈）・関刺（筋）・合谷刺（筋肉）・輸刺（骨）。分刺（別称：合谷刺）＝鶏爪刺でニワトリの足のように分肉の間に刺す,,indexed_official,2020,180,
33-145,33,2025,145,共通,はり理論,専門科目,はり理論,弁証論治,tcm-clinical,症例：急速円形脱毛・頭皮赤み・口渇・便秘・小便黄・舌紅苔黄脈数=血熱,,血熱の症状：急速な脱毛・頭皮の赤み・熱証（口渇・便秘・小便黄）・舌紅苔黄・脈数。血瘀は刺痛・暗色・夜間増悪。陰虚は虚熱証,,indexed_official,2020,180,
33-146,33,2025,146,共通,はり理論,専門科目,はり理論,循経取穴,acupuncture-technique,耳鳴り・難聴への循経取穴（中渚=手少陽三焦経）,,耳鳴り・難聴に対する循経取穴：手少陽三焦経（中渚・外関）が耳に循行。太淵（肺経）・三間（大腸経）・神門（心経）は耳に循行しない,,indexed_official,2020,180,
33-147,33,2025,147,共通,はり理論,専門科目,はり理論,弁証論治,tcm-clinical,症例：肺気虚（無力な咳・声なし・息切れ・倦怠感・舌淡苔薄白・脈弱）の痰の性状（稀薄透明）,,肺気虚の痰：稀薄・透明。肺熱は黄色粘稠。痰湿（肺寒）は白色大量。肺陰虚は血痰（または少量粘稠）,,indexed_official,2020,180,
33-148,33,2025,148,共通,はり理論,専門科目,はり理論,難経六十九難,acupuncture-technique,症例：腎虚尿漏れ→難経六十九難補母法の取穴（復溜）,,腎(水)の虚→「虚者補其母」→母臓＝肺(金)→肺経の金穴or腎経自身の補法。腎経の経穴（金穴）＝復溜（KI7）が腎虚の直接補法穴として適切,,indexed_official,2020,180,
33-149,33,2025,149,共通,はり理論,専門科目,はり理論,灸法・適応,acupuncture-technique,骨盤位矯正に効果的とされる膀胱経の要穴（至陰=井穴）,,至陰（BL67）：膀胱経の井穴（金穴）。骨盤位（逆子）矯正への灸療法として至陰への灸が有効とされる。逆子灸の代表穴,,indexed_official,2020,180,
33-150,33,2025,150,共通,東洋医学臨床論,専門科目,東洋医学臨床論,経脈病証,meridians-acupoints,症例「空腹感あるが食欲なし・呼吸苦しく咳込む・寝ることを好む」=足少陰腎経病証,,足少陰腎経病証：空腹感あるが食欲なし（腎経は胃を絡む）・呼吸困難・咳・嗜臥。足太陰脾経病証は腹満・下痢・食欲不振が主,,indexed_official,2020,180,
33-151,33,2025,151,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,症例：夫の死→うつ→気力減退・食欲なし・動悸・不眠・健忘・舌淡・脈細弱=心脾両虚,,心脾両虚：心気虚（動悸・不眠・健忘）＋脾気虚（食欲不振・倦怠感）の合証。悲しみ→気力減退→心脾同時虚損,,indexed_official,2020,180,
33-152,33,2025,152,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,うつ病回復期（食欲改善後）に最も注意すべき症状（自殺念慮）,,うつ病の回復初期：意欲が回復すると行動化のリスク（自殺念慮・企図）が最も高くなる。幻聴・観念奔逸は統合失調症・躁病の症状,,indexed_official,2020,180,
33-153,33,2025,153,共通,はり理論,専門科目,はり理論,末梢神経障害,neurology,症例：橈骨遠位端骨折後・示中指しびれ・母指障害→最も認められる徴候（パーフェクトOの不整）,,橈骨遠位端骨折（コーレス骨折）→正中神経麻痺→母指球筋萎縮・示中指しびれ。パーフェクトO（OK sign）の不整が正中神経麻痺の特徴的所見,,indexed_official,2020,180,
33-154,33,2025,154,共通,はり理論,専門科目,はり理論,整形外科疾患,orthopedics,橈骨遠位端骨折後の正中神経麻痺（骨折した骨は橈骨）,,コーレス骨折：橈骨遠位端の骨折→手関節フォーク様変形→正中神経を圧迫→母指〜中指しびれ・母指対立障害,,indexed_official,2020,180,
33-155,33,2025,155,共通,はり理論,専門科目,はり理論,神経疾患,neurology,症例：インスタント麺偏食・倦怠感・下肢しびれ・膝蓋腱反射減弱=ビタミンB1欠乏（脚気）,,ビタミンB1（チアミン）欠乏→脚気：末梢神経障害（下肢しびれ・腱反射減弱）・心不全。精白食品・インスタント食品偏食が誘因,,indexed_official,2020,180,
33-156,33,2025,156,共通,はり理論,専門科目,はり理論,特定穴・要穴,meridians-acupoints,脚気八処（8つの補穴の組合せ）に含まれる経穴（上巨虚）,,脚気八処：脚気・下肢麻痺の治療に用いる8穴の組合せ。上巨虚（ST37）が含まれる。膝陽関・内膝眼は含まれない,,indexed_official,2020,180,
33-157,33,2025,157,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,gastroenterology,症例：ストレス→腹痛・下痢・休日症状なし・舌淡紅苔少・脈弦=過敏性腸症候群（肝脾不和）,,過敏性腸症候群（IBS）：器質的異常なし・ストレス誘因・休日改善。東洋医学的には肝脾不和に対応（脈弦・ストレス誘因）,,indexed_official,2020,180,
33-158,33,2025,158,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,過敏性腸症候群（肝脾不和）の治療方針（肝と脾の調和を図る）,,IBS（肝脾不和）の治療方針：疏肝健脾（肝と脾の調和）。心腎交通・肺腎陰補・心肝火下降は本証と一致しない,,indexed_official,2020,180,
33-159,33,2025,159,共通,はり理論,専門科目,はり理論,顔面神経麻痺,acupuncture-technique,四総穴を踏まえた顔面神経麻痺の治療穴（合谷）,,四総穴：合谷（颜面・口腔）→顔面神経麻痺に合谷が適切。列欠（頭項）・委中（腰背）・足三里（腹部）とそれぞれの主治を整理する,,indexed_official,2020,180,
33-160,33,2025,160,共通,はり理論,専門科目,はり理論,顔面神経麻痺,neurology,顔面神経麻痺の後遺障害として最も可能性が高いのはどれか（ワニの涙）,,ワニの涙（鱷魚の涙）：顔面神経麻痺回復期の迷入再生→食事時に涙が出る。眼瞼下垂は動眼神経。共同偏視・眼球陥凹は顔面神経と無関係,,indexed_official,2020,180,
33-161,33,2025,161,共通,はり理論,専門科目,はり理論,古代九鍼,acupuncture-technique,古代九鍼で皮膚を切開するのはどれか（鈹鍼）,,九鍼の種類と用途：鈹鍼（剣形→皮膚切開・排膿）。鑱鍼→皮膚浅刺。員利鍼→急性痹。大鍼（梃鍼）→関節水腫。円鍼→皮膚摩擦,,indexed_official,2020,180,はり師専用
33-162,33,2025,162,共通,はり理論,専門科目,はり理論,刺鍼手技,acupuncture-technique,基本17手技で刺入深度が最も深くなる手技（鍼尖転移法）,,基本17手技：鍼尖転移法は最も深い刺入。屋漏術は弾入動作（浅め）。管散術は皮膚への散鍼。細指術は中等度の深さ,,indexed_official,2020,180,はり師専用
33-163,33,2025,163,共通,はり理論,専門科目,はり理論,特殊鍼法,acupuncture-technique,特殊鍼法で横刺するのはどれか（皮内鍼）,,皮内鍼：皮膚内に水平方向（横刺）で刺入し固定。灸頭鍼は直刺。小児鍼は接触鍼（刺入なし）。円皮鍼は輪状に短く刺す（垂直）,,indexed_official,2020,180,はり師専用
